cell_id,level,interval_idx,idx_top,idx_base,rgt_top,rgt_base,n_finite,mean,std,iqr,range95,ntg
g7_4,2,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,3,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,4,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,5,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,6,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,7,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_5,0,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,1,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,2,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,3,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,4,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,5,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,6,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_5,7,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3069559051832977,0.16339944790074135,0.19591403612942077,0.5337955643740162,0.8190104166666666
g7_6,0,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,1,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,2,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,3,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,4,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,5,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,6,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g7_6,7,0,0,799,-2726.4694601264437,20349.975010757356,768,0.31829861581424973,0.16692450913707935,0.23191582522919862,0.5460674898997571,0.7330729166666666
g8_1,0,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,1,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,2,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,3,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,4,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,5,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,6,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_1,7,0,0,799,-6886.7224446162,26855.117070087097,768,0.304684736836386,0.11559732617252048,0.13745311841330382,0.4126547372814637,0.84765625
g8_2,0,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,1,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,2,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,3,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,4,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,5,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,6,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_2,7,0,0,799,-6886.7224446162,26855.117070087097,768,0.3032517972034469,0.11502949229326084,0.1287336637581613,0.4126547372814637,0.8541666666666666
g8_3,0,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,1,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,2,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,3,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,4,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,5,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,6,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_3,7,0,0,799,-2473.621509503957,14886.624939857136,768,0.2663402728957102,0.08314919093558065,0.10237361340914936,0.2777016349975498,0.9908854166666666
g8_4,0,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,1,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,2,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,3,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,4,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,5,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,6,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_4,7,0,0,799,-2551.841235543317,18875.83096786449,768,0.27767441268748455,0.07370242695081743,0.09660949539645616,0.1944559450222909,0.9973958333333334
g8_5,0,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,1,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,2,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,3,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,4,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,5,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,6,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
g8_5,7,0,0,799,-2726.4694601264437,20349.975010757356,768,0.3066210754867179,0.1111213860135074,0.12277798746357921,0.27116932766040547,0.91015625
