rep_id,cell_id,url,las_path,status,thickness,expected_thickness,z_top,z_base,placed_z_top,placed_z_base,short_flag,missing_top_flag,missing_base_flag,condensed_flag,match_j_start,match_j_end,match_s_start,match_s_end,match_span,warp_ratio,dtw_cost_per_step,error
469,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S29W/1043691435.las,data/las/1043691435.las,ok,5519.0,4089.25,1493.0,7012.0,1493.0,7012.0,False,False,False,False,0,255,0.0,1.0,,,nan,
470,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/27S30W/1043018545.las,data/las/1043018545.las,ok,4800.0,4089.25,1700.0,6500.0,1700.0,6500.0,False,False,False,False,0,255,0.0,1.0,,,nan,
471,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/29S30W/1006347528.las,data/las/1006347528.las,ok,5740.0,4089.25,1600.0,7340.0,1600.0,7340.0,False,False,False,False,0,255,0.0,1.0,,,nan,
472,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044165166.las,data/las/1044165166.las,ok,5229.5,4089.25,-4.0,5225.5,-4.0,5225.5,False,False,False,False,0,255,0.0,1.0,,,nan,
473,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046410538.las,data/las/1046410538.las,ok,5391.5,4089.25,-2.0,5389.5,-2.0,5389.5,False,False,False,False,0,255,0.0,1.0,,,nan,
474,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055849727.las,data/las/1055849727.las,ok,4667.5,3923.5,0.0,4667.5,0.0,4667.5,False,False,False,False,0,255,0.0,1.0,,,nan,
475,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045662911.las,data/las/1045662911.las,ok,4622.0,3923.5,0.0,4622.0,0.0,4622.0,False,False,False,False,0,255,0.0,1.0,,,nan,
476,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1052987257.las,data/las/1052987257.las,ok,4665.5,3923.5,1.0,4666.5,1.0,4666.5,False,False,False,False,0,255,0.0,1.0,,,nan,
477,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956400.las,data/las/1044956400.las,ok,3501.0,3923.5,1445.0,4946.0,1445.0,4946.0,False,False,False,False,0,255,0.0,1.0,,,nan,
478,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044924988.las,data/las/1044924988.las,ok,4259.0,3923.5,360.0,4619.0,360.0,4619.0,False,False,False,False,0,255,0.0,1.0,,,nan,
479,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053579789.las,data/las/1053579789.las,ok,4639.5,3923.5,0.0,4639.5,0.0,4639.5,False,False,False,False,0,255,0.0,1.0,,,nan,
480,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053580083.las,data/las/1053580083.las,ok,4490.0,3923.5,245.0,4735.0,245.0,4735.0,False,False,False,False,0,255,0.0,1.0,,,nan,
481,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051661525.las,data/las/1051661525.las,ok,4520.0,3923.5,195.0,4715.0,195.0,4715.0,False,False,False,False,0,255,0.0,1.0,,,nan,
482,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095840.las,data/las/1044095840.las,ok,4605.5,3923.5,0.0,4605.5,0.0,4605.5,False,False,False,False,0,255,0.0,1.0,,,nan,
483,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839529.las,data/las/1044839529.las,ok,4475.0,3923.5,0.0,4475.0,0.0,4475.0,False,False,False,False,0,255,0.0,1.0,,,nan,
484,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096168.las,data/las/1044096168.las,ok,4500.0,3923.5,0.0,4500.0,0.0,4500.0,False,False,False,False,0,255,0.0,1.0,,,nan,
485,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043563284.las,data/las/1043563284.las,ok,4812.0,3923.5,0.0,4812.0,0.0,4812.0,False,False,False,False,0,255,0.0,1.0,,,nan,
486,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054750451.las,data/las/1054750451.las,ok,4490.0,3923.5,495.0,4985.0,495.0,4985.0,False,False,False,False,0,255,0.0,1.0,,,nan,
487,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051308694.las,data/las/1051308694.las,ok,4436.0,3923.5,245.0,4681.0,245.0,4681.0,False,False,False,False,0,255,0.0,1.0,,,nan,
488,g3_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044875950.las,data/las/1044875950.las,ok,4824.5,3923.5,0.0,4824.5,0.0,4824.5,False,False,False,False,0,255,0.0,1.0,,,nan,
489,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045650065.las,data/las/1045650065.las,ok,4568.5,4121.5,0.0,4568.5,0.0,4568.5,False,False,False,False,0,255,0.0,1.0,,,nan,
490,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095519.las,data/las/1044095519.las,ok,4652.5,4121.5,0.0,4652.5,0.0,4652.5,False,False,False,False,0,255,0.0,1.0,,,nan,
491,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053428944.las,data/las/1053428944.las,ok,4689.5,4121.5,0.0,4689.5,0.0,4689.5,False,False,False,False,0,255,0.0,1.0,,,nan,
492,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046410232.las,data/las/1046410232.las,ok,4509.5,4121.5,187.75,4697.25,187.75,4697.25,False,False,False,False,0,255,0.0,1.0,,,nan,
493,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052023033.las,data/las/1052023033.las,ok,4294.25,4121.5,162.0,4456.25,162.0,4456.25,False,False,False,False,0,255,0.0,1.0,,,nan,
494,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046088867.las,data/las/1046088867.las,ok,4478.5,4121.5,0.0,4478.5,0.0,4478.5,False,False,False,False,0,255,0.0,1.0,,,nan,
495,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053580088.las,data/las/1053580088.las,ok,4424.0,4121.5,200.0,4624.0,200.0,4624.0,False,False,False,False,0,255,0.0,1.0,,,nan,
496,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054310995.las,data/las/1054310995.las,ok,4560.0,4121.5,2.5,4562.5,2.5,4562.5,False,False,False,False,0,255,0.0,1.0,,,nan,
497,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046112979.las,data/las/1046112979.las,ok,4261.75,4121.5,161.25,4423.0,161.25,4423.0,False,False,False,False,0,255,0.0,1.0,,,nan,
498,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053378667.las,data/las/1053378667.las,ok,4258.0,4121.5,245.0,4503.0,245.0,4503.0,False,False,False,False,0,255,0.0,1.0,,,nan,
499,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044222870.las,data/las/1044222870.las,ok,4698.0,4121.5,0.0,4698.0,0.0,4698.0,False,False,False,False,0,255,0.0,1.0,,,nan,
500,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044931378.las,data/las/1044931378.las,ok,4364.0,4121.5,0.0,4364.0,0.0,4364.0,False,False,False,False,0,255,0.0,1.0,,,nan,
501,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674589.las,data/las/1051674589.las,ok,4199.0,4121.5,206.0,4405.0,206.0,4405.0,False,False,False,False,0,255,0.0,1.0,,,nan,
502,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046452100.las,data/las/1046452100.las,ok,4115.0,4121.5,195.0,4310.0,195.0,4310.0,False,False,False,False,0,255,0.0,1.0,,,nan,
503,g3_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043994743.las,data/las/1043994743.las,ok,4360.0,4121.5,195.0,4555.0,195.0,4555.0,False,False,False,False,0,255,0.0,1.0,,,nan,
504,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046139682.las,data/las/1046139682.las,ok,4358.5,4205.0,0.0,4358.5,0.0,4358.5,False,False,False,False,0,255,0.0,1.0,,,nan,
505,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052022973.las,data/las/1052022973.las,ok,4403.0,4205.0,160.25,4563.25,160.25,4563.25,False,False,False,False,0,255,0.0,1.0,,,nan,
506,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051661435.las,data/las/1051661435.las,ok,4380.0,4205.0,195.0,4575.0,195.0,4575.0,False,False,False,False,0,255,0.0,1.0,,,nan,
507,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050378034.las,data/las/1050378034.las,ok,3945.0,4205.0,245.0,4190.0,245.0,4190.0,False,False,False,False,0,255,0.0,1.0,,,nan,
508,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046823193.las,data/las/1046823193.las,ok,4390.0,4205.0,195.0,4585.0,195.0,4585.0,False,False,False,False,0,255,0.0,1.0,,,nan,
509,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053378890.las,data/las/1053378890.las,ok,4188.0,4205.0,-3.0,4185.0,-3.0,4185.0,False,False,False,False,0,255,0.0,1.0,,,nan,
510,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096303.las,data/las/1044096303.las,ok,4017.5,4205.0,0.0,4017.5,0.0,4017.5,False,False,False,False,0,255,0.0,1.0,,,nan,
511,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044891159.las,data/las/1044891159.las,ok,4390.5,4205.0,213.0,4603.5,213.0,4603.5,False,False,False,False,0,255,0.0,1.0,,,nan,
512,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102376.las,data/las/1046102376.las,ok,4462.5,4205.0,190.5,4653.0,190.5,4653.0,False,False,False,False,0,255,0.0,1.0,,,nan,
513,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055073729.las,data/las/1055073729.las,ok,4050.0,4205.0,195.0,4245.0,195.0,4245.0,False,False,False,False,0,255,0.0,1.0,,,nan,
514,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055545173.las,data/las/1055545173.las,ok,3803.0,4205.0,195.0,3998.0,195.0,3998.0,False,False,False,False,0,255,0.0,1.0,,,nan,
515,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054812996.las,data/las/1054812996.las,ok,4230.0,4205.0,195.0,4425.0,195.0,4425.0,False,False,False,False,0,255,0.0,1.0,,,nan,
516,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044966697.las,data/las/1044966697.las,ok,4233.0,4205.0,0.0,4233.0,0.0,4233.0,False,False,False,False,0,255,0.0,1.0,,,nan,
517,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044130049.las,data/las/1044130049.las,ok,4143.0,4205.0,0.0,4143.0,0.0,4143.0,False,False,False,False,0,255,0.0,1.0,,,nan,
518,g3_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045078878.las,data/las/1045078878.las,ok,4188.5,4205.0,0.0,4188.5,0.0,4188.5,False,False,False,False,0,255,0.0,1.0,,,nan,
519,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046103456.las,data/las/1046103456.las,ok,3879.0,3977.0,0.0,3879.0,0.0,3879.0,False,False,False,False,0,255,0.0,1.0,,,nan,
520,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046110961.las,data/las/1046110961.las,ok,3848.0,3977.0,0.0,3848.0,0.0,3848.0,False,False,False,False,0,255,0.0,1.0,,,nan,
521,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046139829.las,data/las/1046139829.las,ok,4148.0,3977.0,0.0,4148.0,0.0,4148.0,False,False,False,False,0,255,0.0,1.0,,,nan,
522,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055044271.las,data/las/1055044271.las,ok,1145.0,3977.0,3395.0,4540.0,88.63137254901949,4540.0,True,True,False,False,212,242,0.8313725490196079,0.9490196078431372,0.11764705882352941,0.4189189189189189,0.6501966430061331,
523,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054514331.las,data/las/1054514331.las,ok,4208.0,3977.0,-3.0,4205.0,-3.0,4205.0,False,False,False,False,0,255,0.0,1.0,,,nan,
524,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311116.las,data/las/1054311116.las,ok,4218.0,3977.0,-3.0,4215.0,-3.0,4215.0,False,False,False,False,0,255,0.0,1.0,,,nan,
525,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055799692.las,data/las/1055799692.las,ok,4188.0,3977.0,-3.0,4185.0,-3.0,4185.0,False,False,False,False,0,255,0.0,1.0,,,nan,
526,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053428708.las,data/las/1053428708.las,ok,4160.0,3977.0,345.0,4505.0,345.0,4505.0,False,False,False,False,0,255,0.0,1.0,,,nan,
527,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113953.las,data/las/1046113953.las,ok,3960.5,3977.0,345.0,4305.5,345.0,4305.5,False,False,False,False,0,255,0.0,1.0,,,nan,
528,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052169949.las,data/las/1052169949.las,ok,3755.0,3977.0,200.0,3955.0,200.0,3955.0,False,False,False,False,0,255,0.0,1.0,,,nan,
529,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046823188.las,data/las/1046823188.las,ok,4037.0,3977.0,345.0,4382.0,345.0,4382.0,False,False,False,False,0,255,0.0,1.0,,,nan,
530,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1047191381.las,data/las/1047191381.las,ok,4128.0,3977.0,-3.0,4125.0,-3.0,4125.0,False,False,False,False,0,255,0.0,1.0,,,nan,
531,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051308409.las,data/las/1051308409.las,ok,4025.0,3977.0,250.0,4275.0,250.0,4275.0,False,False,False,False,0,255,0.0,1.0,,,nan,
532,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055123562.las,data/las/1055123562.las,ok,4238.0,3977.0,-3.0,4235.0,-3.0,4235.0,False,False,False,False,0,255,0.0,1.0,,,nan,
533,g3_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046846192.las,data/las/1046846192.las,ok,3909.5,3977.0,0.0,3909.5,0.0,3909.5,False,False,False,False,0,255,0.0,1.0,,,nan,
534,g3_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096161.las,data/las/1044096161.las,ok,3683.5,3810.5,0.0,3683.5,0.0,3683.5,False,False,False,False,0,255,0.0,1.0,,,nan,
535,g3_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045018953.las,data/las/1045018953.las,ok,3309.5,3810.5,195.0,3504.5,195.0,3504.5,False,False,False,False,0,255,0.0,1.0,,,nan,
536,g3_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044818835.las,data/las/1044818835.las,ok,3445.5,3810.5,195.0,3640.5,195.0,3640.5,False,False,False,False,0,255,0.0,1.0,,,nan,
537,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859864.las,data/las/1044859864.las,ok,6768.5,4520.125,0.0,6768.5,0.0,6768.5,False,False,False,False,0,255,0.0,1.0,,,nan,
538,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956417.las,data/las/1044956417.las,ok,6697.5,4520.125,0.0,6697.5,0.0,6697.5,False,False,False,False,0,255,0.0,1.0,,,nan,
539,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562539.las,data/las/1043562539.las,ok,5440.0,4520.125,0.0,5440.0,0.0,5440.0,False,False,False,False,0,255,0.0,1.0,,,nan,
540,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816578.las,data/las/1044816578.las,ok,6688.0,4520.125,0.0,6688.0,0.0,6688.0,False,False,False,False,0,255,0.0,1.0,,,nan,
541,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044596580.las,data/las/1044596580.las,ok,6694.0,4520.125,0.0,6694.0,0.0,6694.0,False,False,False,False,0,255,0.0,1.0,,,nan,
542,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055929196.las,data/las/1055929196.las,ok,5259.5,4520.125,0.0,5259.5,0.0,5259.5,False,False,False,False,0,255,0.0,1.0,,,nan,
543,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S19W/1028645872.las,data/las/1028645872.las,ok,1873.0,4520.125,4195.0,6068.0,1607.0068627450983,7503.804411764706,True,True,True,False,146,174,0.5725490196078431,0.6823529411764706,0.10980392156862745,0.27358490566037735,0.659907588169632,
544,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/34S24W/1043685694.las,data/las/1043685694.las,ok,6690.0,4520.125,750.0,7440.0,750.0,7440.0,False,False,False,False,0,255,0.0,1.0,,,nan,
545,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/34S18W/1006347558.las,data/las/1006347558.las,ok,6027.0,4520.125,635.0,6662.0,635.0,6662.0,False,False,False,False,0,255,0.0,1.0,,,nan,
546,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/34S20W/1042553267.las,data/las/1042553267.las,ok,6910.0,4520.125,650.0,7560.0,650.0,7560.0,False,False,False,False,0,255,0.0,1.0,,,nan,
547,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S20W/1043803722.las,data/las/1043803722.las,ok,6630.0,4520.125,100.0,6730.0,100.0,6730.0,False,False,False,False,0,255,0.0,1.0,,,nan,
548,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S19W/1043685615.las,data/las/1043685615.las,ok,5892.0,4520.125,658.0,6550.0,658.0,6550.0,False,False,False,False,0,255,0.0,1.0,,,nan,
549,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S22W/1042553266.las,data/las/1042553266.las,ok,6412.0,4520.125,598.0,7010.0,598.0,7010.0,False,False,False,False,0,255,0.0,1.0,,,nan,
550,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/32S20W/1043018535.las,data/las/1043018535.las,ok,4600.0,4520.125,3000.0,7600.0,3000.0,7600.0,False,False,False,False,0,255,0.0,1.0,,,nan,
551,g4_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/32S19W/1028647225.las,data/las/1028647225.las,ok,1950.0,4520.125,4200.0,6150.0,3030.085294117647,8755.719117647059,True,True,True,False,66,108,0.25882352941176473,0.4235294117647059,0.16470588235294117,0.39090909090909093,0.6073423320869635,
552,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045387130.las,data/las/1045387130.las,ok,4331.0,3886.0,590.0,4921.0,590.0,4921.0,False,False,False,False,0,255,0.0,1.0,,,nan,
553,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385005.las,data/las/1050385005.las,ok,4979.0,3886.0,560.0,5539.0,560.0,5539.0,False,False,False,False,0,255,0.0,1.0,,,nan,
554,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055235107.las,data/las/1055235107.las,ok,5357.5,3886.0,0.0,5357.5,0.0,5357.5,False,False,False,False,0,255,0.0,1.0,,,nan,
555,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053379025.las,data/las/1053379025.las,ok,5351.0,3886.0,0.0,5351.0,0.0,5351.0,False,False,False,False,0,255,0.0,1.0,,,nan,
556,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044130141.las,data/las/1044130141.las,ok,5105.0,3886.0,0.0,5105.0,0.0,5105.0,False,False,False,False,0,255,0.0,1.0,,,nan,
557,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1044043614.las,data/las/1044043614.las,ok,5576.0,3886.0,0.0,5576.0,0.0,5576.0,False,False,False,False,0,255,0.0,1.0,,,nan,
558,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044165572.las,data/las/1044165572.las,ok,5257.0,3886.0,0.0,5257.0,0.0,5257.0,False,False,False,False,0,255,0.0,1.0,,,nan,
559,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044130239.las,data/las/1044130239.las,ok,5377.0,3886.0,0.0,5377.0,0.0,5377.0,False,False,False,False,0,255,0.0,1.0,,,nan,
560,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096183.las,data/las/1044096183.las,ok,5351.0,3886.0,0.0,5351.0,0.0,5351.0,False,False,False,False,0,255,0.0,1.0,,,nan,
561,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043960147.las,data/las/1043960147.las,ok,5496.0,3886.0,0.0,5496.0,0.0,5496.0,False,False,False,False,0,255,0.0,1.0,,,nan,
562,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051725791.las,data/las/1051725791.las,ok,4257.0,3886.0,595.0,4852.0,595.0,4852.0,False,False,False,False,0,255,0.0,1.0,,,nan,
563,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055545183.las,data/las/1055545183.las,ok,5029.5,3886.0,0.0,5029.5,0.0,5029.5,False,False,False,False,0,255,0.0,1.0,,,nan,
564,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045662432.las,data/las/1045662432.las,ok,5488.0,3886.0,0.0,5488.0,0.0,5488.0,False,False,False,False,0,255,0.0,1.0,,,nan,
565,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052037098.las,data/las/1052037098.las,ok,4770.0,3886.0,295.0,5065.0,295.0,5065.0,False,False,False,False,0,255,0.0,1.0,,,nan,
566,g4_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054692929.las,data/las/1054692929.las,ok,4750.0,3886.0,295.0,5045.0,295.0,5045.0,False,False,False,False,0,255,0.0,1.0,,,nan,
567,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027216.las,data/las/1045027216.las,ok,4459.0,3796.75,0.0,4459.0,0.0,4459.0,False,False,False,False,0,255,0.0,1.0,,,nan,
568,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376037.las,data/las/1053376037.las,ok,3999.0,3796.75,321.0,4320.0,321.0,4320.0,False,False,False,False,0,255,0.0,1.0,,,nan,
569,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052023015.las,data/las/1052023015.las,ok,4470.5,3796.75,0.0,4470.5,0.0,4470.5,False,False,False,False,0,255,0.0,1.0,,,nan,
570,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377007.las,data/las/1050377007.las,ok,4805.0,3796.75,2.0,4807.0,2.0,4807.0,False,False,False,False,0,255,0.0,1.0,,,nan,
571,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376082.las,data/las/1053376082.las,ok,4660.0,3796.75,245.0,4905.0,245.0,4905.0,False,False,False,False,0,255,0.0,1.0,,,nan,
572,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1044027219.las,data/las/1044027219.las,ok,4507.0,3796.75,245.0,4752.0,245.0,4752.0,False,False,False,False,0,255,0.0,1.0,,,nan,
573,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051582079.las,data/las/1051582079.las,ok,4413.0,3796.75,0.0,4413.0,0.0,4413.0,False,False,False,False,0,255,0.0,1.0,,,nan,
574,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051769297.las,data/las/1051769297.las,ok,4365.5,3796.75,0.0,4365.5,0.0,4365.5,False,False,False,False,0,255,0.0,1.0,,,nan,
575,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046922141.las,data/las/1046922141.las,ok,4453.5,3796.75,0.0,4453.5,0.0,4453.5,False,False,False,False,0,255,0.0,1.0,,,nan,
576,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045018505.las,data/las/1045018505.las,ok,4274.5,3796.75,170.0,4444.5,170.0,4444.5,False,False,False,False,0,255,0.0,1.0,,,nan,
577,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113646.las,data/las/1046113646.las,ok,4394.25,3796.75,123.0,4517.25,123.0,4517.25,False,False,False,False,0,255,0.0,1.0,,,nan,
578,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044818056.las,data/las/1044818056.las,ok,4278.0,3796.75,0.0,4278.0,0.0,4278.0,False,False,False,False,0,255,0.0,1.0,,,nan,
579,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/19S22W/1006347309.las,data/las/1006347309.las,ok,1257.0,3796.75,3697.0,4954.0,1865.6264705882352,6651.370588235294,True,True,True,False,123,141,0.4823529411764706,0.5529411764705883,0.07058823529411765,0.2235294117647059,0.6331490943435885,
580,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046123784.las,data/las/1046123784.las,ok,4382.5,3796.75,-2.0,4380.5,-2.0,4380.5,False,False,False,False,0,255,0.0,1.0,,,nan,
