rep_id,cell_id,cell_tag,score,url,kgs_id,api,api_num_nodash,operator,lease,lat,lon,las_path,picked_gr,picked_por,picked_den,picked_neu,picked_pe,picked_dt
885,g8_3,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046667020.las,1045141095,15-115-21502,15115215020000,"Carmen Schmitt, Inc.",Jost 1-29,38.36703820,-97.23830580,data/las/1046667020.las,GR,DPOR,RHOB,CNPOR,,DT
886,g8_3,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046766940.las,1045370321,15-115-21503,15115215030000,"Noble Petroleum, Inc.",SCULLY 1-19,38.47761270,-97.24819660,data/las/1046766940.las,GR,DPOR,RHOB,CNPOR,,DT
887,g8_3,,21.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045062930.las,1044646342,15-115-21466,15115214660000,"Palomino Petroleum, Inc.",Kaw 1,38.16090500,-97.03377920,data/las/1045062930.las,GR,DPOR,RHOC,NPOR,,DT
888,g8_3,,21.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386702.las,1044753901,15-115-21472,15115214720000,"Palomino Petroleum, Inc.",Mayo 1,38.13471960,-97.06241350,data/las/1045386702.las,GR,DPOR,RHOC,NPOR,,DT
889,g8_3,,20.350,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051308513.las,1046490934,15-017-20926,15017209260000,"Matthews Energy, LLC",WELLS & SON 13-1,38.39691890,-96.71523640,data/las/1051308513.las,GR,DPHI,RHOB,,PE,DT
890,g8_3,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046517517.las,1045056142,15-017-20923,15017209230000,"Range Oil Company, Inc.",Jacobson 2,38.35641500,-96.81135600,data/las/1046517517.las,GR,DPOR,RHOB,CNPOR,,
891,g8_3,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055485582.las,1052623620,15-015-24168,15015241680000,"EPOC, LLC",ECK 'A' 1,38.00798000,-96.91009870,data/las/1055485582.las,GR,DPOR,RHOB,CNPOR,,
892,g8_3,,20.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044819205.las,1044053914,15-115-21426,15115214260000,Hess Oil Company,Beatrice 1-27,38.46158370,-97.30418290,data/las/1044819205.las,GR,DPOR,RHOB,CNPOR,,
893,g8_3,,20.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045003210.las,1044569402,15-115-21451,15115214510000,"Drillers & Producers, Inc.",Rogers 2,38.14143070,-96.97872780,data/las/1045003210.las,GR,DPOR,RHOB,CNPOR,,
894,g8_3,,20.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086565.las,1044580870,15-115-21459,15115214590000,"Range Oil Co., Inc.",Moffett 'D' 1,38.10901770,-97.05207730,data/las/1045086565.las,GR,DPOR,RHOB,CNPOR,,
895,g8_3,,20.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044818043.las,1044053914,15-115-21426,15115214260000,Hess Oil Company,Beatrice 1-27,38.46158370,-97.30418290,data/las/1044818043.las,GR,DPOR,RHOB,CNPOR,,
896,g8_3,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046487020.las,1046453487,15-015-24081,15015240810000,"Pintail Petroleum, Ltd.",GIEBLER TRUST 1,38.03560630,-97.13150130,data/las/1046487020.las,GR,DPOR,RHOB,CNPOR,,
897,g8_3,,20.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046114252.las,1045031686,15-115-21493,15115214930000,"Palomino Petroleum, Inc.",Attwater Trust 1,38.16097530,-97.03121980,data/las/1046114252.las,GR,DPOR,RHOC,NPOR,,
898,g8_3,,20.100,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046114176.las,1045042463,15-115-21494,15115214940000,"Palomino Petroleum, Inc.",Sitting Bull Unit 1,38.15225600,-97.01718630,data/las/1046114176.las,GR,DPOR,RHOC,NPOR,,
899,g8_3,,19.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/18S04E/1044220894.las,1039147775,15-115-21403,15115214030000,"Metro Energy Group, Inc.",SCULLY 'A' 1-31,38.43877490,-97.02624180,data/las/1044220894.las,GR,,RHOB,NPHI,PE,
900,g8_4,,16.770,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044815257.las,1044069422,15-127-20586,15127205860000,Ventex Operating Corp.,Albrect 1,38.63385700,-96.91282400,data/las/1044815257.las,GR,,RHOB,NPHI,,
901,g8_4,,16.750,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044815256.las,1044075096,15-127-20587,15127205870000,Ventex Operating Corp.,Mills Trust 1,38.63026060,-96.89435000,data/las/1044815256.las,GR,,RHOB,NPHI,,
902,g8_4,,16.590,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044831148.las,1044121309,15-127-20592,15127205920000,Ventex Operating Corp.,Herpich Trust 1,38.63019040,-96.87835900,data/las/1044831148.las,GR,,RHOB,NPHI,,
903,g8_4,,16.580,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044815254.las,1044078192,15-127-20589,15127205890000,Ventex Operating Corp.,Becker 1,38.62303820,-96.92524430,data/las/1044815254.las,GR,,RHOB,NPHI,,
904,g8_4,,16.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102004.las,1044940406,15-115-21489,15115214890000,Sonoma Resources LLC,Unruh 1,38.55614460,-97.28937660,data/las/1046102004.las,GR,,RHOB,,PE,DT
905,g8_4,,16.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045649971.las,1044751258,15-115-21471,15115214710000,Arbuckle Energy Inc.,Shields 3,38.53556930,-96.99932090,data/las/1045649971.las,GR,,RHOB,,PE,DT
906,g8_4,,16.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102007.las,1044940406,15-115-21489,15115214890000,Sonoma Resources LLC,Unruh 1,38.55614460,-97.28937660,data/las/1046102007.las,GR,,RHOB,,PE,DT
907,g8_4,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045117440.las,1044569833,15-115-21453,15115214530000,Arbuckle Energy Inc.,Stuchlik MTB 1,38.52309280,-97.01497250,data/las/1045117440.las,GR,,RHOB,,PE,DT
908,g8_4,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045076522.las,1044578550,15-115-21457,15115214570000,Arbuckle Energy Inc.,Novak SHB 1,38.54159980,-97.00776390,data/las/1045076522.las,GR,,RHOB,,PE,DT
909,g8_4,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086369.las,1044574976,15-115-21456,15115214560000,Arbuckle Energy Inc.,Ecklund SAP 1,38.54623790,-96.99223600,data/las/1045086369.las,GR,,RHOB,,PE,DT
910,g8_4,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045076523.las,1044578550,15-115-21457,15115214570000,Arbuckle Energy Inc.,Novak SHB 1,38.54159980,-97.00776390,data/las/1045076523.las,GR,,RHOB,,PE,DT
911,g8_4,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086370.las,1044574976,15-115-21456,15115214560000,Arbuckle Energy Inc.,Ecklund SAP 1,38.54623790,-96.99223600,data/las/1045086370.las,GR,,RHOB,,PE,DT
912,g8_4,,16.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045117452.las,1044581620,15-115-21461,15115214610000,Arbuckle Energy Inc.,Stuchlik MCH 1,38.53462670,-97.01847230,data/las/1045117452.las,GR,,RHOB,,PE,DT
913,g8_4,,16.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045112933.las,1044254905,15-115-21447,15115214470000,Arbuckle Energy Inc.,Novak HW5,38.54785780,-96.99770330,data/las/1045112933.las,GR,,RHOB,,PE,DT
914,g8_5,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045042308.las,1044221661,15-027-20046,15027200460000,"Chisholm Partners II, LLC",Steffen 1-26,39.14937360,-97.17819930,data/las/1045042308.las,GR,DPOR,RHOB,,,DT
915,g8_5,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045064177.las,1044216937,15-041-20138,15041201380000,"Chisholm Partners II, LLC",Wolf 1-21,39.07997120,-97.33151400,data/las/1045064177.las,GR,DPOR,RHOB,,,DT
916,g8_5,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/09S04E/1044251200.las,1002897979,15-027-20021,15027200210000,"Pendleton Land and Exploration, Inc.",Weller 2,39.27931160,-96.96249190,data/las/1044251200.las,GR,DPHI,,NPHI,,
917,g8_5,,16.040,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/09S04E/1044913841.las,1002897979,15-027-20021,15027200210000,"Pendleton Land and Exploration, Inc.",Weller 2,39.27931160,-96.96249190,data/las/1044913841.las,GR,DPHI,,NPHI,,
918,g8_5,,10.030,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/09S04E/1044077622.las,1033438720,15-027-20021-0001,15027200210001,Te-Pe Oil and Gas,Una 2,39.27916190,-96.96231710,data/las/1044077622.las,GR,,,,,
919,g8_5,,10.020,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/11S01E/1028091116.las,1002906848,15-041-20030,15041200300000,Barnett Oil Co.,Nagely 1,39.10454750,-97.31870510,data/las/1028091116.las,GR,,,,,
920,g8_6,,20.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/05S05E/1028477032.las,1002954610,15-201-20003,15201200030000,"Texaco, Inc.",NOEL POERSCH 1,39.56754370,-96.91623250,data/las/1028477032.las,GR,,RHOB,NPHI,PE,DT
921,g8_6,,20.070,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/05S05E/1044077650.las,1002954610,15-201-20003,15201200030000,"Texaco, Inc.",NOEL POERSCH 1,39.56754370,-96.91623250,data/las/1044077650.las,GR,DPHI,,NPHI,PE,DT
922,g8_6,,19.120,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/01S02E/1020069094.las,1028187622,,,KANSAS GEOLOGICAL SURVEY,W. GAYDUSEK II 1,39.98343960,-97.19937480,data/las/1020069094.las,GR,,RHOB,NPHI,PE,
923,g9_1,,17.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055298631.las,1031938205,15-019-26663,15019266630000,Dorado Gas Resources LLC,Holroyd 12-15,37.00488740,-96.41543060,data/las/1055298631.las,GR,DPOR,RHOB,,,DT
924,g9_1,,17.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S07E/1044197827.las,1002905290,15-035-23641,15035236410000,Raymond T. Duncan Inc.,Krug 1,37.45127550,-96.64054770,data/las/1044197827.las,GR,,RHOB,NPHI,,DT
925,g9_1,,17.060,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S09E/1044077625.las,1002909007,15-049-22292,15049222920000,"RANGE OIL CO., INC.",ARBUCKLE 2,37.32112370,-96.46001870,data/las/1044077625.las,GR,DPHI,,NPHI,,DT
926,g9_1,,16.070,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/35S07E/1044218886.las,1002905534,15-035-23905,15035239050000,MARK-R,OLSEN 'B' 3,37.03632000,-96.61319000,data/las/1044218886.las,GR,,RHOB,NPHI,,
927,g9_1,,12.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S07E/1043800135.las,1002905664,15-035-24041,15035240410000,GEN-DOR OIL CO,COOPER 13-2,37.35440140,-96.61537250,data/las/1043800135.las,GR,,RHOB,,,
928,g9_1,,11.040,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/32S10E/1044077617.las,1002896304,15-019-24449,15019244490000,SHIDLER MARK L INC,JOHN TUNISON 1,37.25337900,-96.32061820,data/las/1044077617.las,GR,,,,,DT
929,g9_1,,10.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385436.las,1036125501,15-019-26765,15019267650000,"3-D Oil Company, a General Partnership",MCCANN 3-A,37.14084880,-96.25918970,data/las/1055385436.las,GR,,,,,
930,g9_1,,10.150,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385288.las,1028444083,15-019-26605,15019266050000,Quest Energy Service Inc.,Dexter 1-11,37.27307050,-96.07086350,data/las/1055385288.las,GR,,,,,
931,g9_1,,10.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044740955.las,1043951619,15-019-27058,15019270580000,PostRock Midcontinent Production LLC,Doubletree Cattle Co. LLC 2-1,37.21122190,-96.06270060,data/las/1044740955.las,GR,,,,,
932,g9_1,,10.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385999.las,1044077243,15-019-27159,15019271590000,Jack Horton,Briggs 10,37.16785350,-96.27706480,data/las/1055385999.las,GR,,,,,
933,g9_1,,10.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377557.las,1046441814,15-019-27572,15019275720000,Suerte Oil & Gas LLC,DUNCAN 2,37.03107250,-96.01460630,data/las/1050377557.las,GR,,,,,
934,g9_1,,10.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055386211.las,1044580581,15-049-22581,15049225810000,Lone Wolf Oil,Reeves A2,37.35365220,-96.41912570,data/las/1055386211.las,GR,,,,,
935,g9_1,,10.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955490.las,1044102788,15-019-27199,15019271990000,"G & J Oil Company, Inc.",COWELL SWD 12-1,37.03095140,-96.17010490,data/las/1055955490.las,GR,,,,,
936,g9_1,,10.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055386080.las,1044156186,15-019-27219,15019272190000,"Matador, Inc.",Fuller / Bane 2-A,37.12171200,-96.28249940,data/las/1055386080.las,GR,,,,,
937,g9_1,,10.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385970.las,1044031645,15-049-22558,15049225580000,Ken L. Cody,Tredway 2-5,37.46907160,-96.05953770,data/las/1055385970.las,GR,,,,,
938,g9_2,,24.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376387.las,1052835120,15-015-24179,15015241790000,"Satchell Creek Petroleum, LLC",PLACE A1-23,37.85601940,-96.62183260,data/las/1053376387.las,GR,DPOR,RHOB,CNPOR,PE,DT
939,g9_2,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053428785.las,1053244237,15-015-24205,15015242050000,"Satchell Creek Petroleum, LLC",BELL A 3-31,37.92406100,-96.58003770,data/las/1053428785.las,GR,DPOR,RHOB,CNPOR,,DT
940,g9_2,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051680500.las,1046807850,15-049-22614,15049226140000,"Murfin Drilling Co., Inc.",MERIEM 1-19,37.59980110,-96.46263840,data/las/1051680500.las,GR,DPOR,RHOB,CNPOR,,DT
941,g9_2,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051051622.las,1046475435,15-049-22612,15049226120000,"Murfin Drilling Co., Inc.",YOUNGMEYER 'A' 2-14,37.53320780,-96.50497990,data/las/1051051622.las,GR,DPOR,RHOB,CNPOR,,DT
942,g9_2,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694820.las,1046819403,15-049-22617,15049226170000,"Murfin Drilling Co., Inc.",YOUNGMEYER 1-35,37.56453740,-96.50582820,data/las/1051694820.las,GR,DPOR,RHOB,CNPOR,,DT
943,g9_2,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046112777.las,1046081070,15-073-24231,15073242310000,"Stewart Producers, Inc.",Jackson 1,37.65586720,-96.48335020,data/las/1046112777.las,GR,DPOR,RHOB,CNPOR,,
944,g9_2,,20.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044152362.las,1042330872,15-073-24137,15073241370000,"Range Oil Company, Inc.",Craig 1,37.80839430,-96.48996570,data/las/1044152362.las,GR,DPOR,RHOB,CNPOR,,
945,g9_2,,20.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/26S10E/1044243206.las,1034571584,15-073-24030,15073240300000,Admiral Bay (USA) Inc.,Huntington 16-20,37.76927370,-96.32660400,data/las/1044243206.las,GR,,RHOB,NPHI,PE,DT
946,g9_2,,19.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/29S10E/1044226418.las,1028444203,15-049-22388,15049223880000,J.M. Huber Corp.,PERKINS 'WDW' 9-30-29-10,37.49723700,-96.34480250,data/las/1044226418.las,GR,,RHOB,NPHI,PE,
947,g9_2,,16.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055298641.las,1034571582,15-073-24029,15073240290000,Admiral Bay (USA) Inc.,HUNTINGTON 12-22,37.77342860,-96.30563750,data/las/1055298641.las,GR,,RHOB,,PE,DT
948,g9_2,,16.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044642763.las,1044595229,15-073-24192,15073241920000,"Bear Petroleum, LLC",Lewis 'C' 4,37.67303910,-96.47860610,data/las/1044642763.las,GR,DPOR,RHOB,,,
949,g9_2,,16.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086616.las,1044580860,15-015-23985,15015239850000,"Range Oil Co., Inc.","Four J, Inc. 1",37.58227510,-96.59379270,data/las/1045086616.las,GR,DPOR,RHOB,,,
950,g9_2,,16.070,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/29S11E/1044226416.las,1002908818,15-049-22026,15049220260000,Hinkle Oil Co. and NCRA,Nusz 1,37.53980200,-96.19385810,data/las/1044226416.las,GR,,RHOB,NPHI,,
951,g9_2,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/29S07E/1043696442.las,1002893102,15-015-23221,15015232210000,MAKO EXPL,FOX 1,37.49908570,-96.65007370,data/las/1043696442.las,GR,DPHI,,NPHI,,
952,g9_3,,20.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/18S12E/1043624853.las,1002876729,15-111-20317,15111203170000,DOVER PETROLEUM,EVANS 1,38.47870770,-96.10961320,data/las/1043624853.las,GR,DPHI,RHOB,NPHI,,
953,g9_3,,17.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044944736.las,1044194947,15-111-20467,15111204670000,"Quail Oil & Gas, LC",Ross 1-7,38.49908840,-96.34309070,data/las/1044944736.las,GR,DPOR,RHOB,,,DT
954,g9_3,,17.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/18S12E/1044220890.las,1002876730,15-111-20318,15111203180000,DOVER PETROLEUM CO.,KEARN 1,38.50751630,-96.11957980,data/las/1044220890.las,GR,,RHOB,NPHI,,DT
955,g9_3,,17.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/23S12E/1044243205.las,1002917231,15-073-21225,15073212250000,Bartlesville Energy Research Center,Bonczkowski ERDA 1,38.04611250,-96.11199660,data/las/1044243205.las,GR,,RHOB,NPHI,,DT
956,g9_3,,17.080,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/21S12E/1044221019.las,1002876790,15-111-20381,15111203810000,PETROLEUM MANAGEMENT INC,DUNCAN 1,38.19267600,-96.09097400,data/las/1044221019.las,GR,,RHOB,NPHI,,DT
957,g9_3,,16.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102980.las,1044834325,15-073-24211,15073242110000,"Cross Bar Energy, LLC",Burkett 'F' 20,38.02745290,-96.27032320,data/las/1046102980.las,GR,,RHOB,,PE,DT
958,g9_3,,16.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045076452.las,1044564336,15-111-20477,15111204770000,"Quail Oil & Gas, LC",Trear 1-21,38.21440130,-96.08648670,data/las/1045076452.las,GR,,RHOB,,PE,DT
959,g9_3,,16.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027012.las,1044593190,15-111-20480,15111204800000,"Range Oil Company, Inc.",Schmidt 'B' 1,38.20606410,-96.31106000,data/las/1045027012.las,GR,DPOR,RHOB,,,
960,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/23S08E/1043803726.las,1002919001,15-073-23579,15073235790000,JAY BOY OIL,ZEBOLD 1,38.00928010,-96.48979660,data/las/1043803726.las,GR,DPHI,,NPHI,,
961,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/19S07E/1037651453.las,1028444059,15-017-20842,15017208420000,American Energies Corp.,Kohr 'A' 1,38.37808800,-96.66128700,data/las/1037651453.las,GR,DPHI,,NPHI,,
962,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/20S07E/1037651463.las,1025685922,15-017-20826,15017208260000,American Energies Corp.,REEHLING TRUST 'B' 3,38.34164490,-96.61413080,data/las/1037651463.las,GR,DPHI,,NPHI,,
963,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/19S07E/1037651448.las,1024491571,15-017-20823,15017208230000,American Energies Corp.,Giger 'A' 1,38.36910300,-96.66239200,data/las/1037651448.las,GR,DPHI,,NPHI,,
964,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/19S07E/1037651460.las,1027705940,15-017-20817,15017208170000,American Energies Corp.,Pretzer 'A' 1,38.37627600,-96.66013500,data/las/1037651460.las,GR,DPHI,,NPHI,,
965,g9_3,,16.050,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/19S07E/1037651459.las,1031639180,15-017-20868,15017208680000,RANGE OIL COMPANY,NOBLE 1,38.36398070,-96.64175080,data/las/1037651459.las,GR,DPHI,,NPHI,,
966,g9_4,,24.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055123573.las,1052608736,15-111-20559,15111205590000,"Mull Drilling Company, Inc.",PETERSON TRUST 2-31,38.61575000,-96.34749050,data/las/1055123573.las,GR,DPOR,RHOB,CNPOR,PE,DT
967,g9_4,,24.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052959605.las,1051693240,15-197-20316,15197203160000,"Norstar Petroleum, Inc.",LUSK 1-14,38.75100370,-96.26713390,data/las/1052959605.las,GR,DPOR,RHOB,CNPOR,PE,DT
968,g9_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051308479.las,1046513258,15-127-20598,15127205980000,Blue Ridge Petroleum Corporation,OLSON 1-9,38.84667970,-96.52690870,data/las/1051308479.las,GR,DPOR,RHOB,CNPOR,PE,DT
969,g9_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053432230.las,1052039957,15-127-20603,15127206030000,BlueRidge Petroleum Corporation,BACON 1-16,38.75234230,-96.53372480,data/las/1053432230.las,GR,DPOR,RHOB,CNPOR,PE,DT
970,g9_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1051308461.las,1046518642,15-197-20303,15197203030000,Blue Ridge Petroleum Corporation,MESEKE 1-29,38.97214990,-96.43765240,data/las/1051308461.las,GR,DPOR,RHOB,CNPOR,PE,DT
971,g9_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674299.las,1046803664,15-197-20305,15197203050000,Blue Ridge Petroleum Corporation,MESEKE 2-29,38.98104780,-96.42877140,data/las/1051674299.las,GR,DPOR,RHOB,CNPOR,PE,DT
972,g9_4,,24.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055017853.las,1052630472,15-061-20068,15061200680000,BlueRidge Petroleum Corporation,ALAN CLARK 1-22,38.90509810,-96.51285120,data/las/1055017853.las,GR,DPOR,RHOB,CNPOR,PE,DT
973,g9_4,,24.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055545278.las,1052630483,15-197-20319,15197203190000,BlueRidge Petroleum Corporation,STICE 2-2,38.85606480,-96.49904200,data/las/1055545278.las,GR,DPOR,RHOB,CNPOR,PE,DT
974,g9_4,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694955.las,1046672514,15-111-20538,15111205380000,"Farmer, John O., Inc.",DENTON 1,38.57750180,-96.14073210,data/las/1051694955.las,GR,DPOR,RHOB,CNPOR,,DT
975,g9_4,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051712307.las,1046850294,15-127-20600,15127206000000,Fletcher Operating LLC,AMOS 12-6,38.68919580,-96.46043140,data/las/1051712307.las,GR,DPOR,RHOB,CNPOR,,DT
976,g9_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051712249.las,1046824070,15-111-20543,15111205430000,"Darrah, John Jay, Jr.",FINNEY 1-9,38.59141090,-96.31279180,data/las/1051712249.las,GR,DPOR,RHOB,CNPOR,,DT
977,g9_4,,21.150,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694940.las,1046672513,15-111-20537,15111205370000,"JOHN O. FARMER, INC.",PRELLWITZ 1,38.65738370,-96.18820990,data/las/1051694940.las,GR,DPOR,RHOC,NPOR,,DT
978,g9_4,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052964356.las,1051693482,15-197-20317,15197203170000,"Norstar Petroleum, Inc.",ELDRIDGE TRUST 1-32,38.78468850,-96.33069720,data/las/1052964356.las,GR,DPOR,RHOB,CNPOR,,
979,g9_4,,20.150,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044782899.las,1043994050,15-197-20293,15197202930000,"John O. Farmer, Inc.",Waugh 'A' 1,38.75694470,-96.12135350,data/las/1044782899.las,GR,DPOR,RHOB,NPOR,,
980,g9_5,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053428790.las,1053105240,15-197-20322,15197203220000,"Castle Resources, Inc.",HUND 1,39.12359860,-96.15451680,data/las/1053428790.las,GR,DPOR,RHOB,CNPOR,,DT
981,g9_5,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055044213.las,1053854323,15-197-20323,15197203230000,"Castle Resources, Inc.",HARTWICH 1,39.11068450,-96.25583640,data/las/1055044213.las,GR,DPOR,RHOB,CNPOR,,DT
982,g9_5,,21.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095069.las,1040613492,15-161-20077,15161200770000,CFA Oil Co.,Sue Duroche 2,39.16046210,-96.44366720,data/las/1044095069.las,GR,DPOR,RHOB,CNPOR,,DT
