src_id,dst_id,dist_km,pad_ft,overlap_ft,overlap_frac,status,dtw_cost,dtw_cost_per_step
3014,3015,7.085586245167364,10.0,718.3000000000001,1.0,ok,199.17593171900347,0.7573229342927889
266,268,1.2502950814047935,10.0,1680.5,1.0,ok,176.4232872391144,0.6632454407485503
11814,11868,1.4531900698932012,10.0,4197.0,0.9909101640892457,ok,202.3396553777471,0.7752477217538203
684,781,0.2654290869296173,10.0,759.5,1.0,ok,163.33353784860554,0.6210400678654203
13166,13188,1.8974214357246932,10.0,4182.0,1.0,ok,176.55100115266163,0.6712965823295118
19654,19659,5.611627029632019,10.0,1507.5,1.0,ok,198.48260821733584,0.7063438014851809
15246,15247,0.5525212690541738,10.0,3162.5,1.0,ok,177.41593015129723,0.6797545216524798
2437,2445,0.168861396658461,10.0,1321.0,1.0,ok,160.67703893059945,0.6179886112715364
7765,7766,3.24040711598937,10.0,3206.0,1.0,ok,166.58592278609254,0.6310072832806536
6328,6338,7.021916400034344,10.0,3462.0,0.9929016992901699,ok,181.75498996606316,0.6682168748752322
6388,6389,0.3181707918373551,10.0,3303.5,0.9995461422087746,ok,197.71876228859415,0.7517823661163275
11656,11659,0.5761019127869477,10.0,4446.0,0.9707423580786027,ok,187.31981890794057,0.7068672411620399
4084,4622,2.965027901586751,10.0,1057.0,1.0,ok,191.74967502585736,0.7208634399468322
19997,19998,1.8540361903309504,10.0,5377.0,1.0,ok,178.77972865411343,0.6876143409773593
9636,9651,0.3955179655986615,10.0,756.0,1.0,ok,169.19247899398584,0.6433174106235203
9655,9701,0.8378458499983709,10.0,684.0,1.0,ok,170.24480635872322,0.6236073492993525
20526,20527,0.8198217685787023,10.0,3764.0,0.9984084880636604,ok,221.4823347748687,0.8584586619180957
1421,1424,0.4117698955176117,10.0,1300.5,1.0,ok,175.8755754552789,0.6661953615730261
11472,12289,1.514280384876883,10.0,3500.5,1.0,ok,182.59566789092366,0.6864498792891867
13070,13076,4.155631308528784,10.0,2539.0,0.9896706295069188,ok,192.07389608793008,0.7275526366967049
16401,16403,0.5322381157901162,10.0,777.0,1.0,ok,159.44239642721445,0.5971625334352602
20511,21158,1.1492981678607757,10.0,3657.0,1.0,ok,176.63580131314177,0.6665501936344972
15301,15304,4.314044121519852,10.0,3151.0,0.9753908063767218,ok,181.6020446845401,0.6852907346586419
12553,12557,2.811412840819468,10.0,4431.0,1.0,ok,178.15075463636484,0.6773792951953036
6683,6687,5.961598912984665,10.0,3572.5,1.0,ok,173.98946487874372,0.6666263022174089
7303,7304,2.684890141864928,10.0,1058.5,0.8997025074373141,ok,165.73249990320693,0.6184048503851005
12036,12038,0.2007420413439748,10.0,2867.5,1.0,ok,167.27231133662585,0.6433550436024071
15871,16588,3.015411729846434,10.0,4708.0,1.0,ok,193.83082254117852,0.7398122997754906
11062,11078,4.092726173027723,10.0,4379.5,1.0,ok,182.13562683673436,0.6925309005199025
19535,19536,2.8194076364467793,10.0,1055.0,1.0,ok,176.77067029667154,0.6620624355680582
16113,16121,5.24105615442744,10.0,3346.0,1.0,ok,182.08122928628447,0.6897016260844109
16973,16979,2.5775878139336657,10.0,1027.0,1.0,ok,177.59825776557471,0.6778559456701325
21441,21442,1.1058143693457143,10.0,1976.0,1.0,ok,184.15815452952745,0.7083005943443363
5084,5086,0.5983434623467753,10.0,1009.5,0.9717008374241985,ok,172.98234444606751,0.6602379559010211
11405,11417,1.9789664125534536,10.0,3772.5,1.0,ok,178.81556570739133,0.6799070939444537
11723,11726,0.674362974341187,10.0,4262.0,0.9968424745643785,ok,193.0882033739354,0.7341756782278912
15759,16532,2.1190747503336542,10.0,1283.25,0.6934612266954877,ok,171.4759269867477,0.6519997223830711
