src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source,sim
78,86,324.521731666455,80,4.056521645830688,OK,,15.582639926685367,quadrant,8.976357358272587e-08
78,88,318.75937379072474,80,3.9844921723840594,OK,,20.40600443785197,quadrant,1.1973693731902767e-07
79,82,276.6079778667218,80,3.4575997233340225,OK,,7.793592372412382,quadrant,9.852219479034216e-07
79,83,300.88369849776547,80,3.7610462312220685,OK,,4.9268373734855935,quadrant,2.9268030732654407e-07
80,87,278.28829938427685,80,3.4786037423034606,OK,,11.296184842448463,quadrant,9.058292909753333e-07
80,86,282.1357234837172,80,3.526696543546465,OK,,16.50042247258871,quadrant,7.473096789609844e-07
80,82,293.32241699317433,80,3.666530212414679,OK,,6.739452610035318,quadrant,4.271541637461057e-07
81,956,268.6539194100837,80,3.358173992626046,OK,,19.173193363446977,quadrant,1.4664061147786441e-06
81,85,283.16917161693283,80,3.5396146452116604,OK,,8.591214750649474,quadrant,7.096750974676108e-07
81,88,282.4894424641037,80,3.5311180308012964,OK,,9.684790983248082,quadrant,7.34208988629571e-07
82,83,304.59556858392045,80,3.8074446072990056,OK,,8.378660469030946,quadrant,2.431035314003717e-07
82,86,304.9671759734377,80,3.812089699667971,OK,,10.872681899598478,quadrant,2.3862828260263147e-07
82,84,305.06621911569306,80,3.813327738946163,OK,,16.30445948720908,quadrant,2.3744947907483725e-07
83,86,295.9658138574654,80,3.6995726732183174,OK,,11.710767043166118,quadrant,3.7426913243847476e-07
84,86,266.33817083035956,80,3.3292271353794947,OK,,8.33708484627693,quadrant,1.6464179958243631e-06
84,88,280.4605928322064,80,3.5057574104025795,OK,,6.383411756454547,quadrant,8.125977342975912e-07
84,85,287.35864769303066,80,3.5919830961628834,OK,,7.153606259480472,quadrant,5.755542285432858e-07
85,955,298.09635853180606,80,3.7262044816475757,OK,,22.211809001859333,quadrant,3.364494484652954e-07
85,88,299.31018808488994,80,3.741377351061124,OK,,6.380337790323373,quadrant,3.166371346893671e-07
86,88,284.8717327521659,80,3.5608966594020734,OK,,5.9647221730831115,quadrant,6.51761827104657e-07
87,163,287.3594297362784,80,3.59199287170348,OK,,34.619668453082525,quadrant,5.755317235683787e-07
87,151,296.77903646967377,80,3.709737955870922,OK,,23.677774364401763,quadrant,3.593561699301386e-07
87,160,356.0774537927599,80,4.450968172409499,OK,,27.86103816269773,quadrant,1.8530039042957703e-08
89,90,256.76270653516906,80,3.209533831689613,OK,,0.20140764882699372,quadrant,2.657471830574505e-06
89,92,268.0233269189001,80,3.3502915864862515,OK,,42.61050875877192,quadrant,1.5133779601242918e-06
89,100,280.4691449031536,80,3.5058643112894203,OK,,42.61050875877192,quadrant,8.122503389028709e-07
89,102,287.0974040609298,80,3.588717550761623,OK,,42.61050875877192,quadrant,5.831215375879822e-07
89,91,290.1433929042029,80,3.6267924113025365,OK,,3.2234782605081875,radius,5.007446005371722e-07
89,98,300.1181610469419,80,3.751477013086774,OK,,42.61050875877192,quadrant,3.0410036185366994e-07
89,981,312.831895589652,80,3.9103986948706497,OK,,30.44138359488572,quadrant,1.6104294321523697e-07
89,983,317.26720743887176,80,3.9658400929858972,OK,,24.559139659089155,quadrant,1.2901200538131394e-07
90,92,272.3968232857128,80,3.40496029107141,OK,,42.64177534811565,quadrant,1.2161247803254982e-06
90,91,287.08712545960816,80,3.588589068245102,OK,,3.022453107244484,quadrant,5.834212982997533e-07
90,981,309.49523597582163,80,3.8686904496977705,OK,,30.55698479228515,quadrant,1.9028140172014567e-07
91,92,278.92976597183616,80,3.486622074647952,OK,,43.407104454765836,quadrant,8.772373009255413e-07
91,979,283.098685263129,80,3.538733565789113,OK,,22.948927221449,quadrant,7.121806305217394e-07
91,101,286.19738380461683,80,3.5774672975577104,OK,,44.036725561741925,quadrant,6.099619918085757e-07
91,981,288.40817205462247,80,3.605102150682781,OK,,32.24085285209718,quadrant,5.461301046234775e-07
91,94,301.16502078817797,80,3.7645627598522244,OK,,44.036725561741925,quadrant,2.885922515396875e-07
91,93,331.6395325819288,80,4.1454941572741095,OK,,44.036725561741925,quadrant,6.288383955298074e-08
92,180,302.48704344325637,80,3.781088043040705,OK,,27.70005902785259,quadrant,2.701327932069272e-07
92,101,287.19705694010725,80,3.5899632117513405,OK,,42.0999728161057,quadrant,5.80223277077738e-07
92,200,297.2078703737138,80,3.715098379671422,OK,,60.41645458546906,quadrant,3.517329835437565e-07
92,96,298.606559186319,80,3.7325819898289874,OK,,42.06932896329961,quadrant,3.2797516125333265e-07
92,94,312.2761414755391,80,3.9034517684442385,OK,,42.0999728161057,quadrant,1.655807122370795e-07
92,177,310.7940007430893,80,3.8849250092886165,OK,,26.313570846617033,quadrant,1.783175232797796e-07
92,181,300.0790110744166,80,3.7509876384302077,OK,,27.70005902785259,quadrant,3.0469622090061024e-07
92,202,301.9762457985316,80,3.774703072481645,OK,,48.07325067430753,quadrant,2.7712080964765617e-07
92,980,305.13817195718246,80,3.814227149464781,OK,,59.622246883283864,quadrant,2.365967556549182e-07
92,983,313.91987612718304,80,3.923998451589788,OK,,59.44721325153934,quadrant,1.5251638464744126e-07
92,985,309.28580158798417,80,3.8660725198498023,OK,,60.08849605197557,quadrant,1.9228444451154908e-07
92,987,302.24733757550393,80,3.778091719693799,OK,,60.08849605197557,quadrant,2.7338989364996276e-07
93,95,316.702388908366,80,3.958779861354575,OK,,6.090941952108063,quadrant,1.3270735844421793e-07
93,99,317.35229715710994,80,3.966903714463874,OK,,6.090941952108063,quadrant,1.284642915684669e-07
93,96,323.5471115845131,80,4.044338894806414,OK,,12.350256807049897,quadrant,9.424617648631383e-08
93,977,329.7706513654626,80,4.122133142068282,OK,,50.440024902882925,quadrant,6.904326027682311e-08
93,974,330.5635894490146,80,4.132044868112683,OK,,46.96924720665209,quadrant,6.635946243132663e-08
93,979,334.80459612909004,80,4.185057451613625,OK,,46.23641904739972,quadrant,5.3679760471167435e-08
94,96,308.4252588137615,80,3.855315735172019,OK,,12.350256807049897,quadrant,2.0073846592522388e-07
94,95,312.87249919930025,80,3.9109062399912533,OK,,6.090941952108063,quadrant,1.607163286305505e-07
95,96,289.78040016973756,80,3.6222550021217197,OK,,12.462916472572195,quadrant,5.09915909331343e-07
95,101,302.68788400462967,80,3.783598550057871,OK,,6.090941952108063,quadrant,2.6743368704715913e-07
95,954,305.0242647669836,80,3.812803309587295,OK,,46.19448392435326,quadrant,2.3794810379117042e-07
95,97,306.37783641235666,80,3.829722955154458,OK,,8.178046079664934,quadrant,2.2237697255117976e-07
95,952,308.87542598172973,80,3.8609428247716218,OK,,46.12942584400717,quadrant,1.962706428955942e-07
96,99,289.43326009439954,80,3.617915751179994,OK,,12.462916472572195,quadrant,5.188437780789812e-07
96,102,289.8979477638976,80,3.62372434704872,OK,,42.06932896329961,quadrant,5.069277298476485e-07
96,101,291.16949323876935,80,3.6396186654846168,OK,,12.350256807049897,quadrant,4.757017941390936e-07
96,184,301.06579405303984,80,3.763322425662998,OK,,31.074833754945896,quadrant,2.9002761259552597e-07
96,178,303.0381614778578,80,3.787977018473222,OK,,33.66307101068508,quadrant,2.627906645750527e-07
96,97,316.21536209724707,80,3.9526920262155882,OK,,16.047464331524672,quadrant,1.3597862878265524e-07
96,98,320.374565470478,80,4.0046820683809745,OK,,42.06932896329961,quadrant,1.1044719831183752e-07
96,100,304.0774872942416,80,3.8009685911780204,OK,,42.06932896329961,quadrant,2.494831735495868e-07
96,179,303.0381614778578,80,3.787977018473222,OK,,33.66307101068508,quadrant,2.627906645750527e-07
97,184,295.4461988855896,80,3.69307748606987,OK,,43.31913681131744,quadrant,3.841203414433288e-07
97,99,304.6584015042543,80,3.8082300188031786,OK,,8.178046079664934,quadrant,2.4234098461253405e-07
98,200,295.543164264108,80,3.69428955330135,OK,,60.41645458546906,quadrant,3.8226252995205376e-07
98,177,328.46796376248017,80,4.105849547031002,OK,,26.313570846617033,quadrant,7.36900400905761e-08
99,952,309.8722372659609,80,3.8734029658245115,OK,,46.12942584400717,quadrant,1.8672817946931146e-07
100,200,308.0641849577367,80,3.8508023119717087,OK,,60.41645458546906,quadrant,2.0439544821190018e-07
100,177,323.5438355579252,80,4.044297944474065,OK,,26.313570846617033,quadrant,9.426161539973522e-08
102,200,297.3176357565271,80,3.7164704469565892,OK,,60.41645458546906,quadrant,3.4980786587857414e-07
102,177,311.55696770619096,80,3.894462096327387,OK,,26.313570846617033,quadrant,1.7164312241978467e-07
103,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
103,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
103,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
103,991,272.9209056058863,80,3.4115113200735783,OK,,15.01503034924192,quadrant,1.1846712117741662e-06
103,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
104,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
104,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
104,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
104,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
105,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
105,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
105,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
105,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
106,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
106,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
106,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
106,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
107,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
107,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
107,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
107,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
108,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
108,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
108,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
108,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
109,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
109,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
109,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
109,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
110,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
110,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
110,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
110,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
111,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
111,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
111,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
111,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
112,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
112,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
112,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
112,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
113,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
113,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
113,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
113,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
114,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
114,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
114,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
114,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
115,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
115,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
115,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
115,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
116,127,256.0360191113927,80,3.200450238892409,OK,,28.746141450726054,quadrant,2.755805017811981e-06
116,986,263.88243574317204,80,3.2985304467896506,OK,,10.701117100525295,quadrant,1.8615114603135595e-06
116,985,266.8451983493933,80,3.3355649793674162,OK,,21.767149318904604,quadrant,1.6052036616001882e-06
116,997,279.0518502643285,80,3.4881481283041063,OK,,13.300647331165385,quadrant,8.718987665206439e-07
117,129,286.09299621413794,80,3.576162452676724,OK,,3.1741560397195796,radius,6.131539376812455e-07
117,998,291.8310029271976,80,3.6478875365899697,OK,,15.721939047980321,quadrant,4.6022508755961254e-07
117,127,297.5341164480807,80,3.7191764556010085,OK,,18.546189446576786,quadrant,3.4604195140472185e-07
117,124,298.2234392713441,80,3.727792990891801,OK,,4.027208079627958,quadrant,3.343184137354486e-07
117,119,303.55943925023746,80,3.794492990627968,OK,,1.5019718876154367,quadrant,2.560298078037009e-07
117,995,308.69616811567454,80,3.8587021014459317,OK,,13.801522843697771,quadrant,1.9803770288190277e-07
118,126,294.2217374157533,80,3.677771717696916,OK,,26.856051331374374,quadrant,4.0837218068572623e-07
118,128,296.0710601120369,80,3.7008882514004613,OK,,6.928161115208106,quadrant,3.723047842591925e-07
118,123,296.9588972822065,80,3.7119862160275816,OK,,11.074939228147098,quadrant,3.561389532572573e-07
118,121,300.1891832970346,80,3.7523647912129325,OK,,6.830493306827984,quadrant,3.030223824019951e-07
118,130,320.5128459254063,80,4.006410574067578,OK,,16.141135519335997,quadrant,1.0968619768978919e-07
119,127,267.42663900112694,80,3.342832987514087,OK,,18.751803166714534,quadrant,1.559208947801588e-06
119,995,282.3137118221524,80,3.528921397776905,OK,,13.30465255289539,quadrant,7.406885642873177e-07
119,128,284.75017502074377,80,3.559377187759297,OK,,12.387277572551303,quadrant,6.557352242581093e-07
119,129,288.5140642180535,80,3.6064258027256684,OK,,1.773105721760529,quadrant,5.43246201015619e-07
120,124,241.44282201896792,80,3.018035275237099,OK,,2.476793068647538,quadrant,5.716572754449879e-06
120,994,256.405722327566,80,3.2050715290945755,OK,,10.682255523913877,quadrant,2.70533146202925e-06
120,127,255.38782351163556,80,3.1923477938954443,OK,,19.810189271912797,quadrant,2.8465831559436705e-06
120,999,293.40449792564016,80,3.667556224070502,OK,,9.72535309663735,quadrant,4.25404695547837e-07
120,998,301.2613735971812,80,3.7657671699647652,OK,,9.72535309663735,quadrant,2.8720526152728955e-07
121,122,263.91934845234346,80,3.298991855654293,OK,,5.844816850051702,quadrant,1.8580789573048663e-06
121,125,277.8647896030428,80,3.4733098700380354,OK,,7.09498040007371,quadrant,9.252151978643221e-07
121,1000,298.67765379506136,80,3.733470672438267,OK,,39.37503900888945,quadrant,3.2681136767671626e-07
121,123,311.64402643134366,80,3.8955503303917958,OK,,12.605078759276825,quadrant,1.7089759464346542e-07
121,130,321.38658979961764,80,4.01733237249522,OK,,13.759258735886888,quadrant,1.0499747969508856e-07
122,125,274.49358428493883,80,3.4311698035617355,OK,,5.893723411436516,quadrant,1.0950842968360729e-06
122,1000,298.0197013188905,80,3.725246266486131,OK,,39.37833299745342,quadrant,3.3774148683536416e-07
123,995,279.87978398513,80,3.498497299814125,OK,,4.692040203553032,quadrant,8.365419241410794e-07
123,129,311.0192329921318,80,3.887740412401647,OK,,12.40014832073016,quadrant,1.7632064557487006e-07
123,1000,317.8864650016246,80,3.973580812520307,OK,,29.756103328790488,quadrant,1.250786309162776e-07
124,127,249.8720435282452,80,3.123400544103065,OK,,18.689614698375934,quadrant,3.750572074517818e-06
124,998,303.15323496071886,80,3.789415437008986,OK,,12.102344022567575,quadrant,2.612829942045186e-07
125,130,328.2724123433763,80,4.103405154292203,OK,,8.246195363424109,quadrant,7.441408361144463e-08
126,130,302.7839190259352,80,3.78479898782419,OK,,15.71570543994521,quadrant,2.6615261521096864e-07
126,127,306.7598022830071,80,3.8344975285375886,OK,,37.3476164695351,quadrant,2.1817025032668325e-07
126,206,309.78236530932276,80,3.8722795663665344,OK,,19.728707729795687,quadrant,1.8756914888580404e-07
126,128,318.69334823920246,80,3.983666852990031,OK,,25.694412197116513,quadrant,1.201328753763546e-07
127,128,271.92164206067673,80,3.399020525758459,OK,,21.549316781214877,quadrant,1.2453647450610074e-06
