rep_id,status,n_raw,n_finite_gr,z_min,z_max,z_fin_min,z_fin_max,n_samples,p_lo,p_hi,p_lo_val,p_hi_val,fill_nans,max_gap_depth,imputed_frac_rs
923,OK,4626,4552,-31.0,2281.5,-31.0,2244.5,400,1.0,99.0,22.73857837593985,676.9665432982453,True,,0.0175
924,OK,6035,5882,250.0,3267.0,294.5,3239.5,400,1.0,99.0,11.344988596491072,169.8548784210501,True,,0.025
925,OK,5201,5006,0.0,2600.0,27.5,2534.5,400,1.0,99.0,18.514232756892383,164.9794641353352,True,,0.04
926,OK,5823,5745,300.0,3211.0,302.0,3181.5,400,1.0,99.0,13.27885020050174,132.6428173684211,True,,0.015
927,OK,5481,5480,600.0,3340.0,600.0,3339.5,400,1.0,99.0,19.72965824371005,135.2975562207594,True,,0.0025
928,OK,3613,3499,500.0,2306.0,500.5,2273.5,400,1.0,99.0,24.650331578945053,281.4466631578963,True,,0.0225
929,OK,20857,20782,50.0,2135.6,50.0,2128.1,400,1.0,99.0,13.454669172931911,242.94488721804447,True,,0.005
930,OK,15738,15661,44.9,1618.6,44.9,1610.9,400,1.0,99.0,23.032699248123958,270.0414360902267,True,,0.005
931,OK,18608,18522,-0.1,1860.6,-0.1,1852.0,400,1.0,99.0,5.663556390977756,181.885345864658,True,,0.005
932,OK,12620,12545,22.7,1284.6,22.7,1277.1,400,1.0,99.0,7.534486215539121,159.892270676686,True,,0.0075
933,OK,14451,14298,0.0,722.5,7.65,722.5,400,1.0,99.0,4.825322651629073,48.4699,True,,0.0125
934,OK,47211,46840,-18.25,2342.25,-6.85,2335.1,400,1.0,99.0,18.67714,152.17664000000033,True,,0.01
935,OK,42986,42610,-18.25,2131.0,-6.85,2123.6,400,1.0,99.0,19.494754,145.558528,True,,0.0125
936,OK,44851,44480,-18.0,2224.5,-6.6,2217.35,400,1.0,99.0,15.982317263157785,136.42037000000005,True,,0.0125
937,OK,18081,17707,-18.25,885.75,-5.4,879.9,400,1.0,99.0,19.256990000000002,122.57476932331038,True,,0.0225
938,OK,6309,6221,0.0,3154.0,0.0,3110.0,400,1.0,99.0,18.904053428571068,185.29155933332714,True,,0.015
939,OK,6101,6033,245.0,3295.0,245.0,3261.0,400,1.0,99.0,18.685880802004835,212.15446687217678,True,,0.0125
940,OK,5961,5877,0.0,2980.0,0.0,2938.0,400,1.0,99.0,21.437527639097727,283.6904018421034,True,,0.015
941,OK,6473,6412,-5.0,3231.0,-5.0,3200.5,400,1.0,99.0,23.299283145363678,268.87819025062686,True,,0.01
942,OK,6601,6525,-5.0,3295.0,-5.0,3257.0,400,1.0,99.0,21.78092870676657,268.04462630074653,True,,0.0125
943,OK,5192,5109,195.0,2790.5,195.0,2790.5,400,1.0,99.0,22.342587406104816,209.58259893483674,True,,0.0
944,OK,4647,4626,195.0,2518.0,195.0,2507.5,400,1.0,99.0,27.62121236340886,156.07444739097693,True,,0.005
945,OK,5403,5163,0.0,2701.0,41.5,2626.5,400,1.0,99.0,18.88382355889727,258.7714466165414,True,,0.0475
946,OK,5383,5380,0.0,2691.0,0.0,2689.5,400,1.0,99.0,12.99685533834589,246.6250726316168,True,,0.0025
947,OK,5187,5057,40.0,2633.0,40.5,2568.5,400,1.0,99.0,10.571736340852123,210.7488601503748,True,,0.0275
948,OK,5522,5462,45.0,2805.5,45.0,2805.5,400,1.0,99.0,0.0,203.8314141654182,True,,0.0
949,OK,5982,5959,195.0,3185.5,195.0,3185.5,400,1.0,99.0,18.594850187969925,229.60102441102745,True,,0.0
950,OK,4503,4354,50.0,2301.0,70.0,2246.5,400,1.0,99.0,17.710063533834564,237.91637293233148,True,,0.035
951,OK,6301,6217,200.0,3350.0,200.5,3312.5,400,1.0,99.0,18.050121052631017,223.84770315789137,True,,0.015
952,OK,6461,6401,220.0,3450.0,220.0,3420.0,400,1.0,99.0,10.331182815667015,290.01733277019054,True,,0.01
953,OK,4862,4811,95.0,2525.5,95.0,2525.5,400,1.0,99.0,0.0,197.24065942856672,True,,0.0
954,OK,6303,6233,220.0,3371.0,234.0,3350.0,400,1.0,99.0,15.275587368420972,216.46934746867413,True,,0.0125
955,OK,4647,4580,48.0,2371.0,48.0,2350.0,400,1.0,99.0,11.249014661654089,229.74971228070189,True,,0.01
956,OK,4923,4920,90.0,2551.0,90.0,2549.5,400,1.0,99.0,16.374537894737113,272.4328956390982,True,,0.0025
957,OK,4323,4181,133.0,2294.0,137.5,2227.5,400,1.0,99.0,21.74972932330837,215.29928195488822,True,,0.035
958,OK,4033,3897,62.0,2078.0,64.5,2012.5,400,1.0,99.0,23.633578947368324,296.33571052632396,True,,0.035
959,OK,5376,5355,-2.0,2685.5,-2.0,2685.5,400,1.0,99.0,17.033558912280657,224.12903148872147,True,,0.0
960,OK,6581,6445,0.0,3290.0,5.5,3227.5,400,1.0,99.0,11.81181929824615,215.13735263157974,True,,0.0225
961,OK,2339,2338,100.0,1269.0,100.5,1269.0,400,1.0,99.0,27.63673136842126,155.92150610526343,True,,0.0025
962,OK,2719,2686,50.0,1409.0,51.0,1393.5,400,1.0,99.0,27.11621367669172,177.97948547368517,True,,0.015
963,OK,2261,2260,100.0,1230.0,100.0,1229.5,400,1.0,99.0,28.16042276691721,167.23315782456325,True,,0.0025
964,OK,2261,2261,150.0,1280.0,150.0,1280.0,400,1.0,99.0,18.42017139097743,176.29344785714258,True,,0.0
965,OK,2121,2119,150.0,1210.0,150.5,1209.5,400,1.0,99.0,27.640308598997326,159.84939356140168,True,,0.005
966,OK,6419,6334,0.0,3209.0,0.0,3166.5,400,1.0,99.0,18.22084745112786,185.5926684210531,True,,0.015
967,OK,13755,13582,0.0,3438.5,0.0,3395.25,400,1.0,99.0,13.465922796992832,160.48400210526313,True,,0.015
968,OK,4364,4308,-26.0,2155.5,-26.0,2127.5,400,1.0,99.0,16.272208015037766,225.76338057894372,True,,0.015
969,OK,6675,6588,0.0,3337.0,0.0,3293.5,400,1.0,99.0,17.721064583959652,175.4266876065093,True,,0.015
970,OK,3985,3900,0.0,1992.0,0.0,1949.5,400,1.0,99.0,22.467696992481724,246.05664015038428,True,,0.0225
971,OK,4574,4497,0.0,2286.5,0.0,2248.0,400,1.0,99.0,16.682377724310818,243.6895910776992,True,,0.0175
972,OK,5359,3092,0.0,2679.0,1092.0,2637.5,400,1.0,99.0,19.75552728571442,344.68333985714486,True,,0.425
973,OK,4573,4484,0.0,2286.0,0.0,2241.5,400,1.0,99.0,5.0,211.13092748871878,True,,0.02
974,OK,5321,5321,195.0,2855.0,195.0,2855.0,400,1.0,99.0,15.438704999999873,251.0589143333333,True,,0.0
975,OK,6171,6105,250.0,3335.0,250.0,3302.0,400,1.0,99.0,16.591533649122866,173.22247715788848,True,,0.0125
976,OK,6297,6208,0.0,3148.0,0.0,3103.5,400,1.0,99.0,17.290346345864993,196.90402659649115,True,,0.015
977,OK,11755,11611,179.25,3117.75,179.5,3082.0,400,1.0,99.0,13.680778255639147,208.7656878947513,True,,0.015
978,OK,6894,6832,0.0,3446.5,0.0,3415.5,400,1.0,99.0,14.085551203007148,171.32890116542058,True,,0.01
979,OK,11548,11412,257.0,3143.75,257.25,3110.0,400,1.0,99.0,10.876176428571796,192.25113063910018,True,,0.015
980,OK,5931,5849,245.0,3210.0,245.0,3169.0,400,1.0,99.0,18.26297323308323,215.41715812030796,True,,0.015
981,OK,5111,5034,295.0,2850.0,295.0,2811.5,400,1.0,99.0,20.345772631578868,255.090539017542,True,,0.0175
982,OK,1785,1750,145.0,1037.0,145.0,1019.5,400,1.0,99.0,25.736036639097655,216.31427042857507,True,,0.02
983,OK,5621,5548,295.0,3105.0,295.0,3068.5,400,1.0,99.0,18.607684769423688,312.0438317594035,True,,0.015
984,OK,3857,3780,247.0,2175.0,247.5,2137.0,400,1.0,99.0,16.66034721804516,217.50667370926786,True,,0.0225
985,OK,6699,6645,282.0,3631.0,282.0,3625.5,400,1.0,99.0,14.2555510776951,292.3380768420982,True,,0.0025
986,OK,7065,6996,288.0,3820.0,288.0,3799.5,400,1.0,99.0,9.621532631579031,230.96604370925525,True,,0.0075
987,OK,6631,6619,302.0,3617.0,302.0,3611.0,400,1.0,99.0,11.072890947367469,232.61919714284863,True,,0.0025
988,OK,6213,6140,300.0,3406.0,300.5,3382.0,400,1.0,99.0,11.978589072681688,170.501738671647,True,,0.0125
989,OK,4201,4201,1300.0,3400.0,1300.0,3400.0,400,1.0,99.0,12.607777862921028,301.1115630050105,True,,0.0
990,OK,3263,3218,290.0,1921.0,291.0,1899.5,400,1.0,99.0,14.29284905263154,281.9709178947282,True,,0.0175
991,OK,6222,6172,295.0,3405.5,295.0,3405.5,400,1.0,99.0,14.87182639849625,213.4534975112705,True,,0.0
992,OK,6665,6665,0.0,3332.0,0.0,3332.0,400,1.0,99.0,18.746938315789475,124.57572463157801,True,,0.0
993,OK,3717,3716,0.0,1858.0,0.0,1857.5,400,1.0,99.0,19.252090270676682,120.62792370424995,True,,0.0025
994,OK,6372,6317,245.0,3430.5,245.0,3430.5,400,1.0,99.0,16.640263964554272,241.6495700877192,True,,0.0
995,OK,1650,1586,-4.0,820.5,-4.0,820.5,400,1.0,99.0,0.0,250.6973873308198,True,,0.0
996,OK,6384,6321,245.0,3436.5,245.0,3436.5,400,1.0,99.0,0.012367062500000029,232.8692957744387,True,,0.0
997,OK,6772,6715,295.0,3680.5,295.0,3680.5,400,1.0,99.0,10.76101490977486,222.33978032330694,True,,0.0
998,OK,5145,5105,200.0,2772.0,210.5,2771.5,400,1.0,99.0,10.98809203007535,156.55459218045107,True,,0.0075
999,OK,5001,5001,250.0,2750.0,250.0,2750.0,400,1.0,99.0,10.869047083671573,169.43840714343222,True,,0.0
1000,OK,2057,2001,50.0,1078.0,50.0,1052.0,400,1.0,99.0,24.19255578947375,169.86292441102785,True,,0.0275
