node_id,status,las_path,z_top,z_base,n_finite_raw
22362,ok,data/las/1044152437.las,135.0,5179.0,10012.0
22363,ok,data/las/1050378162.las,244.5,5175.5,9810.0
22364,ok,data/las/1045638237.las,-1.9656,1631.8264,16093.0
22365,ok,data/las/1044773410.las,345.0,5177.5,9608.0
22366,ok,data/las/1045650193.las,245.0,5070.5,9593.0
22367,ok,data/las/1044860336.las,345.0,5110.5,9471.0
22368,ok,data/las/1044984169.las,245.0,5242.5,9996.0
22369,ok,data/las/1045027340.las,245.0,5175.5,9813.0
22370,ok,data/las/1044909743.las,0.0,5820.0,11636.0
22371,ok,data/las/1044944661.las,5734.0,9112.5,6597.0
22372,ok,data/las/1043740762.las,194.0,5470.0,10467.0
22373,ok,data/las/1044925012.las,190.0,5787.0,11016.0
22374,ok,data/las/1001178594.las,4560.0,5000.0,3521.0
22375,ok,data/las/1001178595.las,2300.0,5000.0,10800.0
22376,ok,data/las/1001178596.las,4600.0,5000.0,1601.0
22377,ok,data/las/1001178597.las,4572.0,4800.0,1825.0
22378,ok,data/las/1001178598.las,3000.0,5000.0,8001.0
22379,ok,data/las/1001179003.las,4560.0,5000.0,3521.0
22380,ok,data/las/1001179004.las,2300.0,5000.0,10800.0
22381,ok,data/las/1001179005.las,4600.0,5000.0,1601.0
22382,ok,data/las/1001179006.las,4572.0,4800.0,1825.0
22383,ok,data/las/1001179007.las,3000.0,5000.0,8001.0
22384,ok,data/las/1044077553.las,80.0,5440.0,10617.0
22385,ok,data/las/1001178577.las,4553.0,5185.0,5056.0
22386,ok,data/las/1001178580.las,994.0,5186.0,8384.0
22387,ok,data/las/1001178581.las,4553.0,5185.0,5056.0
22388,ok,data/las/1001178582.las,2946.0,5186.0,4480.0
22389,ok,data/las/1001178995.las,4553.0,5185.0,5056.0
22390,ok,data/las/1001178996.las,994.0,5186.0,8384.0
22391,ok,data/las/1001178997.las,4553.0,5185.0,5056.0
22392,ok,data/las/1001178998.las,2946.0,5186.0,4480.0
22393,ok,data/las/1001178583.las,961.0,4865.0,7808.0
22394,ok,data/las/1001178584.las,3337.0,4865.0,3056.0
22395,ok,data/las/1001178993.las,961.0,4865.0,7808.0
22396,ok,data/las/1001178994.las,3337.0,4865.0,3056.0
22397,ok,data/las/1001178574.las,4368.0,4872.0,4032.0
22398,ok,data/las/1001178575.las,1977.0,4873.0,5792.0
22399,ok,data/las/1001178578.las,1009.0,4873.0,7728.0
22400,ok,data/las/1001178579.las,4464.0,4872.0,3264.0
22401,ok,data/las/1001178999.las,4368.0,4872.0,4032.0
22402,ok,data/las/1001179000.las,1009.0,4873.0,7728.0
22403,ok,data/las/1001179001.las,4464.0,4872.0,3264.0
22404,ok,data/las/1001179002.las,1977.0,4873.0,5792.0
22405,ok,data/las/1043562782.las,225.0,4828.5,9131.0
22406,ok,data/las/1044077584.las,160.0,5400.0,10405.0
22407,ok,data/las/1044078807.las,770.0,5510.0,9451.0
22408,ok,data/las/1043800131.las,270.0,5524.0,10500.0
22409,ok,data/las/1044937430.las,5200.0,9458.5,16746.0
22410,ok,data/las/1044937431.las,5410.0,9417.0,7973.0
22411,ok,data/las/1044937435.las,5200.0,9458.0,8373.0
22412,ok,data/las/1044956178.las,5550.0,10750.0,10371.0
22413,ok,data/las/1044956179.las,5500.0,10796.0,10469.0
22414,ok,data/las/1044956181.las,5500.0,10796.0,10469.0
22415,ok,data/las/1044956177.las,5500.0,10796.5,10469.0
22416,ok,data/las/1044064627.las,1370.0,5162.0,7565.0
22417,ok,data/las/1043917103.las,400.0,5650.0,10401.0
22418,ok,data/las/1043562632.las,0.0,5472.0,10877.0
22419,ok,data/las/1043960129.las,0.0,5150.0,10228.0
22420,ok,data/las/1044094818.las,0.0,5148.0,10229.0
22421,ok,data/las/1043800134.las,280.0,5980.0,11201.0
22422,ok,data/las/1044006614.las,60.0,6080.0,11289.0
22423,ok,data/las/1044078809.las,500.0,6100.0,4000.0
22424,ok,data/las/1051851182.las,195.0,5195.0,9915.0
22425,ok,data/las/1046817074.las,295.0,5235.0,9796.0
22426,ok,data/las/1028091860.las,2.0,953.0,952.0
22427,ok,data/las/1028091861.las,1.0,1104.0,2207.0
22428,ok,data/las/1043799802.las,696.0,6380.0,11301.0
22429,ok,data/las/1043696818.las,574.0,6280.0,11341.0
22430,ok,data/las/1043684612.las,2480.0,6320.0,7680.0
22431,ok,data/las/1044909711.las,340.0,6320.0,11949.0
22432,ok,data/las/1028645873.las,645.0,6560.0,11764.0
22433,ok,data/las/1028645872.las,4195.0,6068.0,3666.0
22434,ok,data/las/1028645874.las,629.0,6068.0,10797.0
22435,ok,data/las/1028645875.las,0.0,5990.0,11912.0
22436,ok,data/las/1020068952.las,3800.0,6238.0,4849.0
22437,ok,data/las/1045663155.las,594.5,6205.5,11170.0
22438,ok,data/las/1044130410.las,0.0,6085.0,12160.0
22439,ok,data/las/1028645889.las,0.0,6148.0,12225.0
22440,ok,data/las/1028645888.las,4250.0,6145.0,3744.0
22441,ok,data/las/1028645886.las,820.0,5420.0,9126.0
22442,ok,data/las/1028645887.las,4145.0,5420.0,2476.0
22443,ok,data/las/1028645885.las,695.0,6147.0,10831.0
22444,ok,data/las/1028645876.las,4200.0,6418.0,2177.0
22445,ok,data/las/1028645877.las,690.0,6418.0,5687.0
22446,ok,data/las/1028645878.las,4180.0,6422.0,2219.0
22447,ok,data/las/1028645879.las,670.0,6422.0,5729.0
22448,ok,data/las/1028645880.las,1.2,6367.2,12707.0
22449,ok,data/las/1028645883.las,0.0,6375.5,12682.0
22450,ok,data/las/1028645882.las,4195.0,6170.0,3873.0
22451,ok,data/las/1028645881.las,695.0,6080.0,10751.0
22452,ok,data/las/1046103026.las,5940.0,6210.0,435.0
22453,ok,data/las/1046103028.las,540.0,6210.0,5615.0
22454,ok,data/las/1046103027.las,540.0,6210.0,11230.0
22455,ok,data/las/1043685615.las,658.0,6550.0,11707.0
22456,ok,data/las/1028091862.las,0.0,1024.5,2050.0
22457,ok,data/las/1043960210.las,-3.5,5352.5,10633.0
22458,ok,data/las/1043924814.las,-3.5,5368.0,10661.0
22459,ok,data/las/1028091863.las,1.5,977.5,1953.0
22460,ok,data/las/1044071156.las,-1.5,5331.5,10612.0
22461,ok,data/las/1043018534.las,600.0,7658.0,11641.0
22462,ok,data/las/1043803722.las,100.0,6730.0,13240.0
22463,ok,data/las/1043695548.las,620.0,6720.0,12129.0
22464,ok,data/las/1043696447.las,0.0,6926.0,13762.0
22465,ok,data/las/1037040296.las,4095.0,5521.0,2772.0
22466,ok,data/las/1044095400.las,4095.0,5521.0,2772.0
22467,ok,data/las/1044966760.las,345.0,7115.5,13484.0
22468,ok,data/las/1044221034.las,50.0,5656.0,4797.0
22469,ok,data/las/1044909700.las,238.0,2450.0,4425.0
22470,ok,data/las/1043696445.las,0.0,7130.0,14203.0
22471,ok,data/las/1044229438.las,490.0,5429.0,9865.0
22472,ok,data/las/1043563328.las,795.0,5819.5,9968.0
22473,ok,data/las/1044130262.las,795.0,7255.5,12872.0
22474,ok,data/las/1044089244.las,995.0,7262.5,12474.0
22475,ok,data/las/1043563198.las,795.0,5771.0,9874.0
22476,ok,data/las/1043696444.las,1220.0,7186.0,11843.0
22477,ok,data/las/1006347554.las,980.0,7154.0,12219.0
22478,ok,data/las/1043696088.las,980.0,7164.0,12359.0
22479,ok,data/las/1044208408.las,845.0,7156.0,12551.0
22480,ok,data/las/1050377059.las,0.0,7208.0,14340.0
22481,ok,data/las/1044249743.las,845.0,7078.5,12412.0
22482,ok,data/las/1044043605.las,845.0,7778.5,13819.0
22483,ok,data/las/1044101478.las,845.0,7252.5,12765.0
22484,ok,data/las/1044165361.las,845.0,7508.5,13280.0
22485,ok,data/las/1043994676.las,845.0,7725.5,13706.0
22486,ok,data/las/1044165429.las,745.0,7358.5,13179.0
22487,ok,data/las/1044208452.las,847.0,7610.5,13474.0
22488,ok,data/las/1044130122.las,845.0,7260.5,12778.0
22489,ok,data/las/1046102969.las,1430.0,7357.5,11727.0
22490,ok,data/las/1046410521.las,1470.0,7234.0,11399.0
22491,ok,data/las/1046110783.las,1350.0,7213.5,11599.0
22492,ok,data/las/1045113506.las,1375.0,7506.0,12134.0
22493,ok,data/las/1043692496.las,0.0,7730.0,11640.0
22494,ok,data/las/1053239547.las,1498.25,6247.5,18817.0
22495,ok,data/las/1053239553.las,1498.25,6247.5,18817.0
22496,ok,data/las/1052679304.las,1550.0,6319.0,9419.0
22497,ok,data/las/1052658997.las,1560.0,6312.0,9385.0
22498,ok,data/las/1053264006.las,1565.0,6260.0,9285.0
22499,ok,data/las/1028091864.las,20.0,1734.5,3430.0
22500,ok,data/las/1052086498.las,0.0,6249.0,12451.0
22501,ok,data/las/1044763022.las,0.0,6140.0,12213.0
22502,ok,data/las/1053429193.las,1570.0,6283.0,9427.0
22503,ok,data/las/1044229444.las,1490.0,6571.0,7186.0
22504,ok,data/las/1044234194.las,1545.0,6218.5,9280.0
22505,ok,data/las/1044741401.las,395.0,6276.5,9392.0
22506,ok,data/las/1044095330.las,1495.0,6099.5,9146.0
22507,ok,data/las/1044095648.las,1495.0,6325.5,9605.0
22508,ok,data/las/1045400044.las,0.0,6238.5,12399.0
22509,ok,data/las/1044095232.las,1545.0,6258.5,9371.0
22510,ok,data/las/1045113337.las,1580.0,6255.5,9221.0
22511,ok,data/las/1044140195.las,1545.0,5895.5,8641.0
22512,ok,data/las/1044782682.las,1695.0,5940.5,8431.0
22513,ok,data/las/1053429040.las,1695.0,6305.0,9151.0
22514,ok,data/las/1028091865.las,2.0,1703.0,1702.0
22515,ok,data/las/1044229447.las,1370.0,6331.0,5625.0
22516,ok,data/las/1046531116.las,1645.0,6155.5,8961.0
22517,ok,data/las/1042553285.las,5900.0,8360.0,4540.0
22518,ok,data/las/1045063471.las,0.0,5919.0,11761.0
22519,ok,data/las/1044596546.las,1660.0,5883.0,8318.0
22520,ok,data/las/1031695812.las,5000.0,6250.0,2402.0
22521,ok,data/las/1006347549.las,1525.0,7287.0,11477.0
22522,ok,data/las/1043691114.las,1520.0,7308.0,11577.0
22523,ok,data/las/1043685705.las,0.0,7938.0,3719.0
22524,ok,data/las/1043686490.las,1600.0,6320.0,9325.0
22525,ok,data/las/1043686488.las,1598.0,6292.0,9291.0
22526,ok,data/las/1043685703.las,1570.0,6274.0,9342.0
22527,ok,data/las/1043685701.las,1562.0,6276.0,7560.0
22528,ok,data/las/1043688380.las,1582.0,6326.0,7599.0
22529,ok,data/las/1043688772.las,1600.0,6304.0,7585.0
22530,ok,data/las/1043686473.las,1630.0,6632.0,8267.0
22531,ok,data/las/1043688375.las,1620.0,6330.0,9318.0
22532,ok,data/las/1043688779.las,1570.0,6350.0,9479.0
22533,ok,data/las/1043686468.las,1610.0,6320.0,7554.0
22534,ok,data/las/1043688379.las,1618.0,6302.0,7515.0
22535,ok,data/las/1043686484.las,1590.0,6430.0,7759.0
22536,ok,data/las/1043686487.las,1600.0,6290.0,9183.0
22537,ok,data/las/1043453677.las,5550.0,6420.0,1701.0
22538,ok,data/las/1043686493.las,1620.0,6430.0,7766.0
22539,ok,data/las/1043688378.las,1616.0,6314.0,9312.0
22540,ok,data/las/1043686486.las,1582.0,6350.0,7652.0
22541,ok,data/las/1043688376.las,1614.0,6518.0,9598.0
22542,ok,data/las/1043688384.las,1628.0,6390.0,5596.0
22543,ok,data/las/1043688774.las,1624.0,6320.0,7594.0
22544,ok,data/las/1043685704.las,1500.0,6400.0,9566.0
22545,ok,data/las/1043688771.las,1600.0,6462.0,9546.0
22546,ok,data/las/1043689019.las,1592.0,6252.0,7453.0
22547,ok,data/las/1043686471.las,1590.0,6320.0,7636.0
22548,ok,data/las/1043688780.las,1616.0,6330.0,9269.0
22549,ok,data/las/1043686477.las,1592.0,6360.0,9439.0
22550,ok,data/las/1043688781.las,0.0,6380.0,12717.0
22551,ok,data/las/1043688776.las,1610.0,6388.0,4234.0
22552,ok,data/las/1043688778.las,1649.0,6339.0,9290.0
22553,ok,data/las/1043688773.las,1595.0,6396.0,9520.0
22554,ok,data/las/1043688775.las,1528.0,6410.0,9696.0
22555,ok,data/las/1043685702.las,50.0,6412.0,3264.0
22556,ok,data/las/1043688381.las,1570.0,6362.0,9387.0
22557,ok,data/las/1044882059.las,1570.0,6300.0,9461.0
22558,ok,data/las/1043688777.las,1596.0,6364.0,4303.0
22559,ok,data/las/1043689035.las,50.0,6400.0,12598.0
22560,ok,data/las/1044913811.las,3990.0,5760.0,3496.0
22561,ok,data/las/1043688385.las,102.0,6402.0,12571.0
22562,ok,data/las/1043689028.las,1618.0,6415.0,9575.0
22563,ok,data/las/1043686474.las,1615.0,6380.0,9483.0
22564,ok,data/las/1043689025.las,1638.0,6388.0,9467.0
22565,ok,data/las/1043689036.las,1580.0,6380.0,9570.0
22566,ok,data/las/1043689024.las,1590.0,6470.0,9661.0
22567,ok,data/las/1043689027.las,1568.0,6368.0,7687.0
22568,ok,data/las/1043689023.las,1652.0,6420.0,9473.0
22569,ok,data/las/1043689015.las,1580.0,6440.0,9616.0
22570,ok,data/las/1043689040.las,80.0,6486.0,12801.0
22571,ok,data/las/1043689031.las,1578.0,6342.0,4549.0
22572,ok,data/las/1043688377.las,1610.0,6426.0,9537.0
22573,ok,data/las/1043685706.las,1590.0,6400.0,9418.0
22574,ok,data/las/1043453673.las,5650.0,6498.0,1661.0
22575,ok,data/las/1043689033.las,1628.0,6464.0,9572.0
22576,ok,data/las/1043689018.las,1650.0,6398.0,7914.0
22577,ok,data/las/1043689021.las,1630.0,6424.0,9493.0
22578,ok,data/las/1043689020.las,1660.0,6411.0,7940.0
22579,ok,data/las/1043689017.las,1632.0,6420.0,7834.0
22580,ok,data/las/1043686476.las,4194.0,6438.0,4437.0
22581,ok,data/las/1043689565.las,2464.0,6510.0,7914.0
22582,ok,data/las/1043689574.las,1592.0,6450.0,4398.0
22583,ok,data/las/1043686467.las,1622.0,6378.0,7703.0
22584,ok,data/las/1043686470.las,1650.0,6458.0,7924.0
22585,ok,data/las/1043686469.las,1620.0,6376.0,7729.0
22586,ok,data/las/1043688382.las,1580.0,6448.0,7577.0
22587,ok,data/las/1043453678.las,5650.0,6514.0,1701.0
22588,ok,data/las/1043688374.las,1670.0,6542.0,8084.0
22589,ok,data/las/1044642821.las,1645.0,3906.0,4462.0
22590,ok,data/las/1043689579.las,1613.0,6430.0,9563.0
22591,ok,data/las/1043688373.las,1630.0,6470.0,7799.0
22592,ok,data/las/1043689573.las,1618.0,6420.0,4331.0
22593,ok,data/las/1043689576.las,1578.0,6452.0,9715.0
22594,ok,data/las/1043689566.las,1650.0,6450.0,7956.0
22595,ok,data/las/1043689581.las,1580.0,6434.0,9632.0
22596,ok,data/las/1043688383.las,1601.0,6420.0,9556.0
22597,ok,data/las/1043689583.las,1572.0,6454.0,9601.0
22598,ok,data/las/1043689571.las,1638.0,6478.0,9639.0
22599,ok,data/las/1043689572.las,1622.0,6502.0,8052.0
22600,ok,data/las/1043689568.las,1670.0,6460.0,9519.0
22601,ok,data/las/1043689580.las,1624.0,6428.0,9501.0
22602,ok,data/las/1043689577.las,1630.0,6496.0,4561.0
22603,ok,data/las/1043686475.las,1596.0,6440.0,9606.0
22604,ok,data/las/1043689567.las,1660.0,6398.0,7712.0
22605,ok,data/las/1043689569.las,1670.0,6448.0,9491.0
22606,ok,data/las/1043689582.las,1642.0,6422.0,9543.0
22607,ok,data/las/1043686479.las,1670.0,6510.0,9557.0
22608,ok,data/las/1043689575.las,1578.0,6494.0,4419.0
22609,ok,data/las/1044913743.las,1626.0,6420.0,9542.0
22610,ok,data/las/1043689570.las,1680.0,6446.0,9455.0
22611,ok,data/las/1043453680.las,5950.0,6340.0,741.0
22612,ok,data/las/1043453675.las,5700.0,6350.0,1301.0
22613,ok,data/las/1044253661.las,1680.0,6551.0,9646.0
22614,ok,data/las/1044913874.las,1680.0,6550.0,9646.0
22615,ok,data/las/1043453065.las,6000.0,6450.0,901.0
22616,ok,data/las/1043453066.las,6000.0,6450.0,901.0
22617,ok,data/las/1043453064.las,6000.0,6450.0,901.0
22618,ok,data/las/1044882030.las,1628.0,6500.0,9745.0
22619,ok,data/las/1044882054.las,1760.0,6600.0,9681.0
22620,ok,data/las/1044171924.las,22.0,6686.0,13222.0
22621,ok,data/las/1044130424.las,22.0,6686.0,13222.0
22622,ok,data/las/1044916799.las,20.0,6660.0,13281.0
22623,ok,data/las/1043804631.las,22.0,6686.0,13222.0
22624,ok,data/las/1033892666.las,2600.0,2840.0,481.0
22625,ok,data/las/1033892668.las,2400.0,2730.0,661.0
22626,ok,data/las/1033892664.las,2600.0,2840.0,481.0
22627,ok,data/las/1033705405.las,2500.0,3200.0,1401.0
22628,ok,data/las/1006347098.las,287.0,6286.0,11999.0
22629,ok,data/las/1006347085.las,0.0,6295.5,12563.0
22630,ok,data/las/1008458973.las,5900.5,6225.0,464.0
22631,ok,data/las/1044753458.las,1595.0,6606.0,9893.0
22632,ok,data/las/1044683026.las,0.0,6658.5,13200.0
22633,ok,data/las/1044683038.las,1604.75,6662.75,19936.0
22634,ok,data/las/1044683032.las,1600.0,6663.0,9969.0
22635,ok,data/las/1044753455.las,1590.0,6683.0,10075.0
22636,ok,data/las/1006347099.las,1691.0,6309.0,9237.0
22637,ok,data/las/1006347086.las,1652.5,6275.0,9246.0
22638,ok,data/las/1006347100.las,1564.5,6338.5,9549.0
22639,ok,data/las/1006347083.las,1663.0,6247.0,9168.0
22640,ok,data/las/1006347084.las,1647.0,6247.0,9200.0
22641,ok,data/las/1008458971.las,5900.0,6520.0,1241.0
22642,ok,data/las/1006347088.las,0.0,6243.5,12467.0
22643,ok,data/las/1006347101.las,33.5,6300.0,12416.0
22644,ok,data/las/1006347087.las,0.0,6500.0,13001.0
22645,ok,data/las/1006347089.las,1668.0,6272.0,9209.0
22646,ok,data/las/1044645758.las,1647.5,6659.0,9875.0
22647,ok,data/las/1033440833.las,1750.0,6400.0,9301.0
22648,ok,data/las/1031695798.las,1700.0,6400.0,9301.0
22649,ok,data/las/1031695796.las,4050.0,6400.0,4701.0
22650,ok,data/las/1031695797.las,4100.0,6400.0,4601.0
22651,ok,data/las/1033440832.las,4080.0,6400.0,4641.0
22652,ok,data/las/1044756585.las,1600.0,6416.0,9453.0
22653,ok,data/las/1044756589.las,3730.0,6201.0,4737.0
22654,ok,data/las/1044756590.las,1580.0,6201.0,9037.0
22655,ok,data/las/1044772835.las,1590.0,6454.0,9611.0
22656,ok,data/las/1044756583.las,1590.0,6543.0,9775.0
22657,ok,data/las/1044756582.las,1600.0,6528.5,9755.0
22658,ok,data/las/1044772825.las,1680.0,6495.0,9492.0
22659,ok,data/las/1044753451.las,5400.0,6360.0,1807.0
22660,ok,data/las/1044753453.las,1590.0,6360.0,9427.0
22661,ok,data/las/1044753460.las,1600.0,6362.0,18813.0
22662,ok,data/las/1044638363.las,1590.0,5952.0,8596.0
22663,ok,data/las/1044756586.las,1580.0,6345.0,9423.0
22664,ok,data/las/1044756584.las,1420.25,6350.0,19427.0
22665,ok,data/las/1044756588.las,5290.0,6412.0,2054.0
22666,ok,data/las/1044683039.las,1757.5,6183.0,17416.0
22667,ok,data/las/1008458970.las,2153.5,5904.0,7502.0
22668,ok,data/las/1008458894.las,2424.0,5690.0,6533.0
22669,ok,data/las/1008458883.las,4198.0,5880.0,3361.0
22670,ok,data/las/1008458944.las,1503.0,5655.0,8305.0
22671,ok,data/las/1008458950.las,3299.0,5804.0,2506.0
22672,ok,data/las/1008458957.las,2196.0,6005.0,3808.0
22673,ok,data/las/1044131942.las,1460.0,6900.0,10844.0
22674,ok,data/las/1044242102.las,60.0,6907.0,13686.0
22675,ok,data/las/1008458880.las,4197.0,5909.0,3412.0
22676,ok,data/las/1008458642.las,4200.0,5976.5,3458.0
22677,ok,data/las/1008458644.las,4198.0,5727.0,2982.0
22678,ok,data/las/1008458645.las,4197.0,5727.0,3015.0
22679,ok,data/las/1008458878.las,4195.0,5461.0,2458.0
22680,ok,data/las/1008458879.las,4198.0,5449.0,2483.0
22681,ok,data/las/1008458886.las,4199.0,5440.0,2442.0
22682,ok,data/las/1008458887.las,4196.0,5457.0,2480.0
22683,ok,data/las/1008458755.las,4197.0,5437.0,2435.0
22684,ok,data/las/1008458877.las,4400.0,5408.0,1946.0
22685,ok,data/las/1008458826.las,4400.0,5987.0,3098.0
22686,ok,data/las/1008458739.las,4199.0,5696.0,2980.0
22687,ok,data/las/1008458743.las,4200.0,5710.0,3020.0
22688,ok,data/las/1008458647.las,4400.0,5720.5,2586.0
22689,ok,data/las/1008458737.las,4400.0,5020.0,1240.0
22690,ok,data/las/1008458742.las,4400.0,5834.5,2459.0
22691,ok,data/las/1008458891.las,4400.0,5940.0,3032.0
22692,ok,data/las/1008458898.las,1537.5,5740.0,8406.0
22693,ok,data/las/1008458892.las,4198.0,5981.0,3560.0
22694,ok,data/las/1008458969.las,1539.5,5615.0,8149.0
22695,ok,data/las/1008458890.las,4198.0,6010.0,3621.0
22696,ok,data/las/1008458899.las,1553.5,6306.0,9506.0
22697,ok,data/las/1008458927.las,69.0,616.0,1095.0
22698,ok,data/las/1008458893.las,1563.5,5765.0,8404.0
22699,ok,data/las/1008458942.las,1563.5,5765.0,8404.0
22700,ok,data/las/1044756587.las,1695.0,6425.0,9281.0
22701,ok,data/las/1008458746.las,4198.0,5815.0,3189.0
22702,ok,data/las/1008458744.las,4198.0,5918.0,3302.0
22703,ok,data/las/1008458745.las,4198.0,5741.0,3036.0
22704,ok,data/las/1008458884.las,4197.0,5838.0,3260.0
22705,ok,data/las/1008458751.las,4199.0,5831.0,3213.0
22706,ok,data/las/1008458752.las,4200.0,5864.0,3325.0
22707,ok,data/las/1008458885.las,4200.0,5365.5,1879.0
22708,ok,data/las/1008459046.las,4893.0,7400.0,5015.0
22709,ok,data/las/1043804618.las,1484.0,7398.0,11815.0
22710,ok,data/las/1008458750.las,4199.0,5951.0,3495.0
22711,ok,data/las/1008458747.las,4200.0,5300.5,2121.0
22712,ok,data/las/1008458943.las,-19.0,5925.0,11888.0
22713,ok,data/las/1008458628.las,0.0,5925.0,11851.0
22714,ok,data/las/1008458629.las,1461.0,5925.0,8928.0
22715,ok,data/las/1008458641.las,-4.25,5620.0,22498.0
22716,ok,data/las/1030562533.las,-3.5,3052.0,6104.0
22717,ok,data/las/1030562534.las,1428.0,3052.0,3245.0
22718,ok,data/las/1030562529.las,558.0,3022.0,4925.0
22719,ok,data/las/1030562530.las,552.0,3022.0,3261.0
22720,ok,data/las/1008458881.las,4400.0,5709.5,2527.0
22721,ok,data/las/1000081226.las,790.0,3322.0,2510.0
22722,ok,data/las/1030562536.las,0.0,3355.0,6711.0
22723,ok,data/las/1030562539.las,1940.0,3340.0,11200.0
22724,ok,data/las/1030562540.las,1406.0,3342.0,3872.0
22725,ok,data/las/1008458639.las,4400.0,5958.0,3112.0
22726,ok,data/las/1008458637.las,4400.0,5609.5,2381.0
22727,ok,data/las/1044638355.las,1620.0,5710.0,8065.0
22728,ok,data/las/1030562521.las,2219.0,2443.0,449.0
22729,ok,data/las/1030562522.las,44.5,2446.0,4796.0
22730,ok,data/las/1030562523.las,539.5,2444.5,3802.0
22731,ok,data/las/1033440838.las,2200.0,2400.0,401.0
22732,ok,data/las/1030562532.las,108.5,2375.25,9068.0
22733,ok,data/las/1030562537.las,108.5,2455.0,9387.0
22734,ok,data/las/1030562527.las,52.5,2860.0,5616.0
22735,ok,data/las/1000081097.las,1401.0,5001.0,3577.0
22736,ok,data/las/1038217360.las,4490.0,4980.0,4901.0
22737,ok,data/las/1044966645.las,1360.0,3912.5,4976.0
22738,ok,data/las/1000081146.las,1300.0,5191.0,3890.0
22739,ok,data/las/1044956085.las,1400.0,3920.0,4923.0
22740,ok,data/las/1044956083.las,3400.0,3922.0,928.0
22741,ok,data/las/1044892023.las,1924.0,3858.75,38526.0
22742,ok,data/las/1044892021.las,1350.0,3901.0,4985.0
22743,ok,data/las/1001178972.las,7.317,14.697,7284.0
22744,ok,data/las/1044170355.las,1370.0,5788.0,8616.0
22745,ok,data/las/1008459048.las,1294.0,4463.0,6339.0
22746,ok,data/las/1044077590.las,218.0,4480.0,8513.0
22747,ok,data/las/1044064645.las,258.0,4824.0,9084.0
22748,ok,data/las/1006347498.las,2490.0,3590.0,2201.0
22749,ok,data/las/1006347499.las,2600.0,3800.0,2401.0
22750,ok,data/las/1043562941.las,295.0,4561.0,8474.0
22751,ok,data/las/1043562945.las,295.0,4561.5,8475.0
22752,ok,data/las/1008459049.las,241.0,5063.0,9645.0
22753,ok,data/las/1043563305.las,295.0,4585.0,8503.0
22754,ok,data/las/1044683046.las,245.0,4890.5,9239.0
22755,ok,data/las/1008459050.las,245.0,4941.0,9393.0
22756,ok,data/las/1043695559.las,240.0,5000.0,9399.0
22757,ok,data/las/1043563766.las,690.0,5020.0,8660.0
22758,ok,data/las/1043563764.las,270.0,4850.0,2635.0
22759,ok,data/las/1043563765.las,30.0,5310.0,10532.0
22760,ok,data/las/1008459051.las,38.0,5275.0,10475.0
22761,ok,data/las/1006347500.las,2900.0,4000.0,2201.0
22762,ok,data/las/1044077689.las,0.0,5004.0,9784.0
22763,ok,data/las/1043803739.las,290.0,5080.0,9450.0
22764,ok,data/las/1046846103.las,495.0,4992.5,8934.0
22765,ok,data/las/1043695553.las,532.0,5440.0,9627.0
22766,ok,data/las/1046801182.las,500.0,5101.5,9075.0
22767,ok,data/las/1046801181.las,500.0,5101.0,4537.0
22768,ok,data/las/1008459052.las,2186.0,5410.0,6449.0
22769,ok,data/las/1043917126.las,2258.0,5010.0,2592.0
22770,ok,data/las/1008459053.las,0.0,5190.0,10381.0
22771,ok,data/las/1044095382.las,3705.0,4551.0,1659.0
22772,ok,data/las/1044095388.las,3045.0,4551.0,2979.0
22773,ok,data/las/1044095389.las,3045.0,4962.0,3800.0
22774,ok,data/las/1043691453.las,294.0,5304.0,9959.0
22775,ok,data/las/1044229442.las,290.0,5300.0,9957.0
22776,ok,data/las/1006347502.las,3150.0,4150.0,2001.0
22777,ok,data/las/1043803727.las,640.0,5302.0,9300.0
22778,ok,data/las/1043921509.las,640.0,5302.0,9300.0
22779,ok,data/las/1043562979.las,295.0,5115.5,9580.0
22780,ok,data/las/1044882095.las,2194.0,5450.0,6485.0
22781,ok,data/las/1006347503.las,3300.0,4700.0,2801.0
22782,ok,data/las/1044882076.las,252.0,5452.0,10337.0
22783,ok,data/las/1046411397.las,3162.0,8736.0,5575.0
22784,ok,data/las/1046501986.las,3169.0,9209.0,6000.0
22785,ok,data/las/1046488941.las,3200.0,8930.0,5731.0
22786,ok,data/las/1043804206.las,310.0,5470.0,10314.0
22787,ok,data/las/1043456584.las,4076.0,5050.0,1949.0
22788,ok,data/las/1008459054.las,4076.0,5045.0,1939.0
22789,ok,data/las/1044882078.las,3290.0,6530.0,6436.0
22790,ok,data/las/1046437782.las,3208.0,9064.0,5857.0
22791,ok,data/las/1046523707.las,3500.0,9412.0,5868.0
22792,ok,data/las/1046523710.las,3497.0,9157.0,5661.0
22793,ok,data/las/1043799805.las,340.0,5390.0,10082.0
22794,ok,data/las/1043921507.las,340.0,5390.0,10082.0
22795,ok,data/las/1044816997.las,820.0,9650.0,8786.0
22796,ok,data/las/1044817640.las,820.0,9392.0,8526.0
22797,ok,data/las/1044817649.las,820.0,9392.0,8526.0
22798,ok,data/las/1044817786.las,829.0,5358.0,4469.0
22799,ok,data/las/1046410455.las,3167.0,9212.0,6035.0
22800,ok,data/las/1043691095.las,220.0,5580.0,9004.0
22801,ok,data/las/1045042203.las,245.0,4748.5,8949.0
22802,ok,data/las/1044222777.las,146.5,5263.5,10132.0
